bangla_speech_word,bangla_speech_ipa,barishal_word,barishal_ipa,sylhet_word,sylhet_ipa,mymensingh_word,mymensingh_ipa,noakhali_word,noakhali_ipa,chittagong_word,chittagong_ipa,english_translation,PIE_root,PIE_gloss
ক্লান্ত,kl̪an̪t̪ɔ,পাগল,pɐgolo,যে,ɟe,ক্লান্ত,klɐnt̪o,ক্লান্ত,klɐnt̪o,যে,ze,Tired,,
ক্লাব,kl̪abɔ,কেলাব,kelɐb,ক্লাব,klɐb,ক্লাব,klɐb,ক্যালাব,kɛlɐb,ক্লাব,klɐb,Club,,
ক্লাস,kl̪as̪ɔ,কেলাস,ʃuɾu,ওর,oɾ,ক্লাস,klɐs,কেলাস,kelɐʃ,ক্লাস,klɐs,Class,,
ক্লাসে,kl̪as̪e,কেলাসে,kelɐʃe,ক্লাস-ও,klɐs-o,ক্লাসে,klɐse,ক্লাছে,klɐcʰe,ক্লাসত,klɐʃɔt̪o,In class,,
ক্লাসের,kl̪as̪erɔ,কেলাসের,kelɐʃeɾ,ক্লাসের,klɐseɾ,ক্লাসের,klɐseɾ,ক্লাসের,klɐseɾ,ক্লাসর,klɐʃɔɾ,Class,,
ক্ষতি,kʂɔt̪i,ক্ষেতি,kʰet̪ɪ,খেতি,xet̪ɪ,ক্ষতি,kʰot̪ɪ,ক্ষতি,kʰot̪ɪ,আর,ɐɾ,Disadvantage,,
ক্ষমা,kʂɔma,মাফ,mɐpʰ,মাফ,mɐpʰ,মাফ,mɐpʰ,মাফ,mɐpʰ,ক্ষমা,kʰɔmɐ,Forgiveness,,
ক্ষমার,kʂɔmarɔ,ক্ষমার,kʰɔmɐɾ,মাফ,mɐpʰ,মাফের,mɐpʰeɾ,ক্ষমার,kʰɔmɐɾ,আঁই,ɐ̃ɪ,Pardon,,
ক্ষুধা,kʂud̪̤a,খিদা,kʰɪd̪ɐ,খুদা,kʰud̪ɐ,ক্ষুধা,kʰud̪ʱɐ,খিদা,xɪd̪ɐ,বুক,buk,Hunger,,
কয়,ke̯ɔ,কয়,kɔe̯,মাতে,mɐt̪e,কয়,kɔe̯,কয়,kɔe̯,হয়,hɔe̯,Many,,
কয়টা,ke̯ɔta,কয়ডা,kɔʲdɐ,বাজে,bɐɟe,কয়টা,kɔʲtɐ,কটা,kɔtɐ,হটা,hɔtɐ,How much,,
কয়টি,ke̯ɔti,কয়ডা,kɔʲdɐ,কয়টা,kɔʲtɐ,কয়ডা,kɔʲdɐ,কোগা,kogɐ,জেলা,zelɐ,Several,,
কয়দিন,ke̯ɔd̪in̪ɔ,কয়ডাদিন,kɔʲdɐd̪ɪn,খয়দিন,xɔʲd̪ɪn,কয়দিন,kɔʲd̪ɪn,কদিন,kod̪ɪn,হয়েকদিন,hoʲekd̪ɪn,Several days,,
কয়ে,ke̯e,কইয়া,ko͡ɪ̯ʲɐ,আয়,ɐe̯,কয়া,kɔʲɐ,কই,ko͡ɪ̯,ন,nɔ,On,,
কয়েক,ke̯ekɔ,কয়ডা,kɔʲdɐ,মাস,mɐʃ,কয়েক,kɔʲek,কয়েক,kɔʲek,কি,kɪ,Few,,
কয়েকজন,ke̯ekɔd͡ʑɔn̪ɔ,গোডাচাইরে,godɐcɐ͡ɪ̯ɾe,কতলা,kɔt̪olɐ,কয়েকজন,kɔʲekɟɔn,কোগা,kogɐ,হয়েকজন,hoʲekzɔn,A few,,
কয়েকদিন,ke̯ekd̪in̪ɔ,পলাশের,pɔlɐʃeɾ,কতদিন,kɔt̪od̪ɪn,কয়েকদিন,kɔʲekd̪ɪn,হলাশের,holɐʃeɾ,হয়েকদিন,hoʲekd̪ɪn,A few days,,
খন,kʰɔn̪ɔ,যহন,ɟɔhon,যেব্‌লা,ɟeblɐ,খন,kʰɔn,যে,ɟe,এহন,ehon,Excavation,,
খনিজ,kʰɔn̪id͡ʑɔ,খনিজ,kʰonɪɟ,খনিজ,kʰonɪɟ,খনিজ,kʰonɪɟ,লবন,lɔbon,লবণ,lɔbon,Mineral,,
খরচ,kʰɔrɔt͡ɕɔ,খরচ,kʰɔɾoc,খরচ,kʰɔɾoc,খরচ,kʰɔɾoc,খরচ,kʰɔɾoc,নো,no,Cost,,
খরচের,kʰɔrɔt͡ɕerɔ,খরচের,kʰɔɾoceɾ,খরচ,kʰɔɾoc,খরচের,kʰɔɾoceɾ,খরচের,kʰɔɾoceɾ,হরচর,hɔɾcoɾ,Cost,,
খাই,kʰai,খাইনাই,kʰɐ͡ɪ̯nɐ͡ɪ̯,খাইছি,kʰɐ͡ɪ̯cʰɪ,যাই,ɟɐ͡ɪ̯,খাই,kʰɐ͡ɪ̯,না,nɐ,Eating,,
খাওয়া-দাওয়ার,kʰaoe̯a-d̪aoe̯arɔ,খাওন,kʰɐ͡o̯n,খানির,xɐnɪɾ,খাওয়া-দাওয়ার,kʰɐ͡o̯ʷɐ-d̪ɐ͡o̯ʷɐɾ,খাওন,kʰɐ͡o̯n,খন-দন,xɔn-d̪ɔn,Eating,,
খাওয়ার,kʰaoe̯arɔ,খাওয়ার,kʰɐ͡o̯ʷɐɾ,খানির,kʰɐnɪɾ,খাওনের,kʰɐ͡o̯neɾ,খাইবের,kʰɐ͡ɪ̯beɾ,হাইবর,hɐ͡ɪ̯bɔɾ,Eating,,
খাওয়ার,kʰaoe̯arɔ,খাওনের,kʰɐ͡o̯neɾ,খাওয়ার,kʰɐ͡o̯ʷɐɾ,খাওনের,kʰɐ͡o̯neɾ,চা,cɐ,খাইবার,xɐ͡ɪ̯bɐɾ,Eating,,
খাচ্ছে,kʰat͡ɕt͡ɕʰe,খাইতেয়াছে,kʰɐ͡ɪ̯t̪eʲɐcʰe,খাইরা,kʰɐ͡ɪ̯ɾɐ,খাইতাসে,kʰɐ͡ɪ̯t̪ɐʃe,পেঁপে,pẽpe,ফেফে,fefe,Eating,,
খাট,kʰatɔ,খাট,kʰɐt,ছোট,cʰoto,খাট,kʰɐt,খাট,kʰɐt,দিয়ি,d̪ɪʲɪ,Bed,,
খাটো,kʰato,খাডো,kɐ͡ɪ̯ɟɟɐ,খাটো,kʰɐto,খাডো,kʰɐdo,খাডো,kʰɐdo,হাডো,ɟɐmɪlɐ,Short,,
খাদ্য,kʰad̪d͡zɔ,খাওন,kʰɐ͡o̯n,প্রিয়,pɾɪʲo,খাদ্য,kʰɐd̪d̪o,খানা,kʰɐnɐ,হানা,hɐnɐ,Food,,
খান,kʰan̪ɔ,খান,kʰɐn,নি?,nɪ?,খান,kʰɐn,চা,cɐ,ন,nɔ,Eating,,
খানিকটা,kʰan̪ikta,ক্ষেতি,kʰet̪ɪ,লাগি,lɐgɪ,খানিকটা,kʰɐnɪktɐ,ক্ষতি,xot̪ɪ,অয়,ɔe̯,A little,,
খাবার,kʰabarɔ,একছের,ɛkcʰeɾ,খাবার,kʰɐbɐɾ,খাওন,kʰɐ͡o̯n,খানা,kʰɐnɐ,হানা,hɐnɐ,Food,,
খাবারটি,kʰabarti,খাওন,kʰɐ͡o̯n,ওর,oɾ,খাওনডা,kʰɐ͡o̯ndɐ,খাবারটা,kʰɐbɐɾtɐ,হানা,hɐnɐ,Food,,
খাবারে,kʰabare,খাওনে,kʰɐ͡o̯ne,লবণ,lɔbon,খাওনে,kʰɐ͡o̯ne,খানাত,kʰɐnɐt̪,খাবারত,kʰɐbɐɾɔt̪o,In food,,
খাবো,kʰabo,খামু,kʰɐmu,খাইতাম,kʰɐ͡ɪ̯t̪ɐm,খায়াম,kʰɐʲɐm,খাইতান্ন,kʰɐ͡ɪ̯t̪ɐnno,ন,nɔ,Eaten,,
খামারে,kʰamare,খামারে,kʰɐmɐɾe,ছাদো,cʰɐd̪o,খামারে,kʰɐmɐɾe,খামারে,xɐmɐɾe,হামারত,hɐmɐɾot̪o,In the envelope,,
খামে,kʰame,খামে,kʰɐme,খাম,xɐm,খামে,kʰɐme,খামে,kʰɐme,হামত,bʱoɾɪ,Envelope,,
খারাপ,kʰarapɔ,খারাপ,kʰɐɾɐp,খারাফ,kʰɐɾɐpʰ,খারাপ?,kʰɐɾɐp?,খারাপ,kʰɐɾɐp,হারাফ,hɐɾɐf,Bad,,
খারাপ,kʰarap,খারাপ,kʰɐɾɐp,খারাফ,kʰɐɾɐpʰ,খারাপ,kʰɐɾɐp,খারাপ,kʰɐɾɐp,হারাফ,hɐɾɐf,Bad,,
খালা,kʰal̪a,খালা,kʰɐlɐ,খালা,kʰɐlɐ,খালা,kʰɐlɐ,খালা,xɐlɐ,হালা,hɐlɐ,Canal,,
খালাতো,kʰal̪at̪o,খালতো,kʰɐlɔt̪o,অউ,ɔ͡u̯,খালাতো,kʰɐlɐt̪o,খালতো,xɐlɔt̪o,হালতো,hɐlt̪o,Clerk,,
খালার,kʰal̪arɔ,খালার,kʰɐlɐɾ,মইর,mo͡ɪ̯ɾ,খালার,kʰɐlɐɾ,খালার,kʰɐlɐɾ,হালার,hɐlɐɾ,Canal,,
খিচুড়ি,kʰit͡ɕuɽi,খিচুড়ি,kʰɪcuɽɪ,খিচুড়ি,kʰɪcuɽɪ,খিচুড়ি,kʰɪcuɽɪ,আর,ɐɾ,কিচুরি,kɪcuɾɪ,Puddle,,
খিদে,kʰid̪e,খিদা,kʰɪd̪ɐ,ক্ষুদা,kʰud̪ɐ,খিদা,kʰɪd̪ɐ,খিদা,kʰɪd̪ɐ,তুন,t̪un,Hungry,,
খুঁজে,kʰuঁd͡ʑe,খোজে,kʰoɟe,তোকাইন,t̪okɐ͡ɪ̯n,খুঁইজ্জা,pɐ͡o̯ʷɐdɐ,খুজে,kʰuɟe,তোয়াই,t̪oʷɐ͡ɪ̯,Find,,
খুজতাসে,kʰud͡ʑt̪as̪e,খোজতেয়াছে,kʰoɟt̪eʲɐcʰe,খুজিরা,kʰuɟɪɾɐ,খুজতাসে,kʰuɟt̪ɐʃe,হোলা,holɐ,মাইয়্যা,mɐ͡ɪ̯ʲlɐ,In search of,,
খুজে,kʰud͡ʑe,খুইজা,kʰu͡ɪ̯ɟɐ,আমার,ɐmɐɾ,খুইজ্জা,kʰu͡ɪ̯ɟɟɐ,খুঁজি,kʰũɟɪ,তোয়াই,t̪oʷɐ͡ɪ̯,Find,,
খুন,kʰun̪ɔ,খুন,kʰun,জানে,ɟɐne,খুন,kʰun,খুন,xun,দুইবার,d̪u͡ɪ̯bɐ,Murder,,
খুব,kʰubɔ,বেমালা,bemɐlɐ,খুব,kʰub,মেলা,mɛlɐ,মেলা,mɛlɐ,কুব,kubo,Very,,
খুবই,kʰubi,ম্যালা,mɛlɐ,ধুন,d̪ʱun,অনেক,ɔnek,খুব,kʰub,বর,bɔɾ,Very,,
খুলনা,kʰul̪n̪a,খুলনা,kʰulnɐ,খুলনা,kʰulnɐ,খুলনা,kʰulnɐ,খুলনা,kʰulnɐ,খুলনা,kʰulnɐ,Open,,
খুলনার,kʰul̪n̪arɔ,খুলনার,kʰulnɐɾ,খুলনার,kʰulnɐɾ,খুলনার,kʰulnɐɾ,খুলনার,kʰulnɐɾ,খুলনার,xulnɐɾ,Khulna,,
খুলে,kʰul̪e,খুইল্লা,kʰu͡ɪ̯llɐ,খুলিয়া,kʰulɪʲɐ,খুইল্লা,kʰu͡ɪ̯llɐ,খুলি,kʰulɪ,খুলি,xulɪ,Open,,
খুশি,kʰuɕi,খুশি,kʰuʃɪ,খুশি,kʰuʃɪ,খুশি,kʰuʃɪ,খুশি,kʰuʃɪ,কুশি,kuʃɪ,Happy,,
খুশী,kʰuɕi,খুশি,kʰuʃɪ,খুশির,kʰuʃɪɾ,খুশী,kʰuʃɪ,হাসানির,hɐsɐnɪɾ,কুশী,kuʃɪ,Happy,,
খেয়ে,kʰee̯e,খাইয়া,kʰɐ͡ɪ̯ʲɐ,নিজর,nɪɟɔɾ,খায়া,kʰɐʲɐ,খাই,kʰɐ͡ɪ̯,হাইয়েরে,hɐ͡ɪ̯ʲeɾe,Consumed,,
খেলছে,kʰel̪t͡ɕʰe,খ্যালতেআছে,kʰɛlt̪e͡ɐ̯cʰe,খেলরা,kʰelɾɐ,খেলতাসে,kʰelt̪ɐʃe,খেলের,kʰeleɾ,হেলের,heleɾ,Playing,,
খেলতে,kʰel̪t̪e,খ্যালতে,kʰɛlt̪e,খেলাত,kʰelɐt̪,খেলতে,kʰelt̪e,খেলতো,kʰelɔt̪o,হাইতো,hɐ͡ɪ̯t̪o,Play,,
খেলবে,kʰel̪be,খ্যালবে,kʰɛlbe,খেলবো,kʰelbo,খেলব,kʰelbo,খেইলবো,kʰe͡ɪ̯lbo,ঘুম,gʱum,Play,,
খেলা,kʰel̪a,খ্যালা,kʰɛlɐ,খেল,kʰɛlo,খেলা,kʰelɐ,খেলা,kʰelɐ,ফোয়ারিত,foʷɐɾɪt̪ɔ,Play,,
খেলাই,kʰel̪ai,খেলা,kʰelɐ,খেলাটাউ,kʰelɐtɐ͡u̯,খেলাই,kʰelɐ͡ɪ̯,খেলাই,kʰelɐ͡ɪ̯,খেলাই,xelɐ͡ɪ̯,Play,,
খেলাধুলা,kʰel̪ad̪̤ul̪a,খ্যালতে,kʰɛlt̪e,খেলাধুলা,kʰelɐd̪ʱulɐ,খেলাধুলা,kʰelɐd̪ʱulɐ,খেলাধুলা,kʰelɐd̪ʱulɐ,খেলা,kʰelɐ,Sport,,
খেলাধুলায়,kʰel̪ad̪̤ul̪ae̯ɔ,খেলাধুলায়,kʰelɐd̪ʱulɐe̯,খেলাত,kʰelɐt̪,খেলাধুলায়,kʰelɐd̪ʱulɐe̯,খেলাধুলায়,kʰelɐd̪ʱulɐe̯,কেলাদুলাত,kelɐd̪ulɐt̪,Sport,,
খেলার,kʰel̪arɔ,খ্যালার,kʰɛlɐɾ,খেলার,kʰelɐɾ,খেলার,kʰelɐɾ,খেলার,kʰelɐɾ,খেয়া,xeʲɐ,Play,,
খেলায়,kʰel̪ae̯ɔ,খ্যালায়,kʰɛlɐe̯,খেলাত,xelɐt̪,খেলায়,kʰelɐe̯,খেলায়,kʰelɐe̯,হেলায়,helɐe̯,Play,,
খেলে,kʰel̪e,খ্যালে,kʰɛle,খেলইন,kʰelɪn,খেলে,xele,ব্যাড,bɛd,হাইলে,hɐ͡ɪ̯le,Play,,
খেলেছি,kʰel̪et͡ɕʰi,ফুটবল,pʰutbɔl,খেলাইছি,kʰelɐ͡ɪ̯cʰɪ,খেলছি,xelcʰɪ,খেইলছি,kʰe͡ɪ̯lcʰɪ,কেলা,kelɐ,Played,,
খেলোয়াড়,kʰel̪oe̯aɽ,খেলোয়াড়,kʰeloʷɐɽ,উচা,ucɐ,খেলোয়াড়,kʰeloʷɐɽ,খেলোয়াড়,kʰeloʷɐɽ,কেলোয়ার,keloʷɐɾ,Player,,
খেলোয়াড়,kʰel̪oe̯aɽɔ,খেলোয়াড়,kʰeloʷɐɽ,পছন্দর,pɔcʰond̪ɔɾ,খেলোয়াড়,kʰeloʷɐɽ,খেলোয়ার,xeloʷɐɾ,কেলোয়ার,keloʷɐɾ,Player,,
খেয়াল,kʰee̯al̪ɔ,খেয়াল,kʰeʲɐl,খেয়াল,xeʲɐl,খেয়াল,kʰeʲɐl,খেয়াল,kʰeʲɐl,খেইয়াল,xe͡ɪ̯ʲɐl,Fanatical,,
খেয়ে,kʰee̯e,খাইয়া,kʰɐ͡ɪ̯ʲɐ,রুজা,ɾuɟɐ,খায়া,kʰɐʲɐ,খাই,xɐ͡ɪ̯,হাইয়েরে,hɐ͡ɪ̯ʲeɾe,Consumed,,
খেয়েই,kʰee̯ei,খাইয়াই,kʰɐ͡ɪ̯ʲɐ͡ɪ̯,খাইয়াউ,kʰɐ͡ɪ̯ʲɐ͡u̯,খায়াই,kʰɐʲɐ͡ɪ̯,খানা,xɐnɐ,খাইয়েরে,xɐ͡ɪ̯ʲeɾe,Ate,,
খেয়েছি,kʰee̯et͡ɕʰi,খাইছি,kʰɐ͡ɪ̯cʰɪ,খাইছি,kʰɐ͡ɪ̯cʰɪ,খাইসি,kʰɐ͡ɪ̯sɪ,খাইসি,kʰɐ͡ɪ̯sɪ,হাইয়ি,hɐ͡ɪ̯ʲɪ,Eaten,,
খেয়েছেন,kʰee̯et͡ɕʰen̪ɔ,খাইছেন?,kʰɐ͡ɪ̯cʰen?,খাইছোইন,kʰɐ͡ɪ̯cʰo͡ɪ̯n,খাইসেন,kʰɐ͡ɪ̯sen?,খাইছেন,kʰɐ͡ɪ̯cʰen?,হাইয়োন,hɐ͡ɪ̯ʲon,Ate,,
খেয়েছো,kʰee̯et͡ɕʰo,খাইছো,kʰɐ͡ɪ̯cʰo,খাইছোনি,kʰɐ͡ɪ̯cʰonɪ,খাইছো,kʰɐ͡ɪ̯cʰo,খাইছো,kʰɐ͡ɪ̯cʰo,হায়্যুনে,hɐʲune,Ate,,
খোঁচা,kʰoঁt͡ɕa,খোচা,kʰocɐ,খুছাইয়া,kʰucʰɐ͡ɪ̯ʲɐ,খোঁচা,kʰõcɐ,খোঁচা,kʰõcɐ,দিনও,d̪ɪno,Dug,,
খোঁজখবর,kʰoঁd͡ʑɔkʰɔbɔrɔ,খেয়াল,kʰeʲɐl,খোঁজখবর,xõzxɔbɔɾ,খোঁজখবর,kʰõɟkʰɔbɔɾ,খোঁজখবর,kʰõɟkʰɔbɔɾ,হজহবর,hɔzohobɔɾ,Inquiry,,
খোঁজে,kʰoঁd͡ʑe,খোজে,kʰoɟe,রে,ɾe,খুজে,kʰuɟe,টোগায়,togɐe̯,মারে,mɐɾe,In search of,,
খোজ,kʰod͡ʑɔ,দেওয়ার,d̪e͡o̯ʷɐɾ,ওর,oɾ,খোজ,kʰoɟ,খোজ,kʰoɟ,কোয,koe̯,Outspoken,,
খোজেনা,kʰod͡ʑen̪a,কিছু,kɪcʰu,তুমারে,t̪umɐɾe,কিসু,kɪʃu,কিচ্ছু,kɪccʰu,ন,nɔ,Quest,,
খোলা,kʰol̪a,খোলা,kʰolɐ,ওগু,ogu,খোলা,kʰolɐ,খোলা,kʰolɐ,ইন,ɪn,Open,,
খোলার,kʰol̪arɔ,খোলার,kʰolɐɾ,খোলা,kʰolɐ,খোলার,kʰolɐɾ,খোলোনের,xoloneɾ,ফরত,fɔɾot̪,Opening,,
গড়ে,ɡɔɽe,গইরা,go͡ɪ̯ɾɐ,ঘরে,gʱɔɾe,গইড়া,go͡ɪ̯ɽɐ,গড়ি,goɽɪ,গরি,goɾɪ,Average,,
গণিত,ɡɔnit̪ɔ,অঙ্ক,ɔŋko,অংক,ɔŋk,গণিত,gonɪt̪o,গনিত,gonɪt̪o,তোঁয়াত্তুন,t̪õʲɐt̪t̪un,Mathematics,,
গত,ɡɔt̪ɔ,গ্যাছে,gɛcʰe,গত,gɔt̪o,গত,gɔt̪o,গত,gɔt̪o,গত,gɔt̪o,Past,,
গনিতে,ɡɔn̪it̪e,গনিতে,gonɪt̪e,অঙ্কত,ɔŋkot̪,গনিতে,gonɪt̪e,গনিতে,gonɪt̪e,গনিতের,gonɪt̪eɾ,In the meantime,,
গরম,ɡɔrɔmɔ,গরম,gɔɾom,গরম,gɔɾom,গরম,gɔɾom,গরম,gɔɾom,গরম,gɔɾom,Hot,,
গরমও,ɡɔrɔmo,গরমও,gɔɾomo,গরমও,gɔɾomo,গরমও,gɔɾomo,আবার,ɐbɐɾ,গরমো,gɔɾmo,Hot,,
গরমে,ɡɔrɔme,গরমে,gɔɾme,গরমো,gɔɾmo,গরমডাত,gɔɾomdɐt̪,গরমেত্তে,gɔɾomet̪t̪e,গরমত,gɔɾmot̪,Overnight,,
গরমের,ɡɔrɔmerɔ,গরমের,gɔɾomeɾ,গরমের,gɔɾomeɾ,গরমের,gɔɾomeɾ,গরমের,d̪ɪne,গরমর,gɔɾmoɾ,Hot,,
গরিব,ɡɔribɔ,খয়রাতি,kʰɔʲɾɐt̪ɪ,গরিব,goɾɪb,গরিব,goɾɪb,গরিব,goɾɪb,গ্রিব,gɾɪb,Poor,,
গরীব,ɡɔribɔ,খয়রাতি,ɐge,গরীব,goɾɪb,গরিব,goɾɪb,গরিব,goɾɪb,গরিব,goɾɪb,Poor,,
গরীবদের,ɡɔribd̪erɔ,গরিবগো,ʃebɐ,গরীবর,goɾɪbɔɾ,গরীবরার,goɾɪbɔɾɐɾ,গরিবগোরে,goɾɪbɔgoɾe,অই,ɔ͡ɪ̯,The poor,,
গর্বের,ɡɔrberɔ,বিষয়,bɪʃɔe̯,গর্ব'র,gɔɾbo'ɾo,গর্বের,gɔɾbeɾ,বিষয়,bɪʃɔe̯,কুব,kubo,Proud,,
গল্প,ɡɔl̪pɔ,কেসসা,kesʃɐ,গল্প,gɔlpo,গল্প,gɔlpo,দেয়,d̪ee̯,ফোয়ারিত,foʷɐɾɪt̪ɔ,Story,,
গল্পের,ɡɔl̪perɔ,কেসসা,kesʃɐ,গফ,gɔpʰ,গল্পের,gɔlpeɾ,গল্পের,gɔlpeɾ,গল্ফর,gɔlfɔɾ,Story,,
গাঁদা-সহ,ɡɔ̃d̪a-s̪ɔhɔ,গেন্দাসহ,gend̪ɐʃɔho,গাঁদা,gɐ̃d̪ɐ,গাঁদা-সহ,gɐ̃d̪ɐ-ʃɔho,গাঁদা-সহ,gɐ̃d̪ɐ-ʃɔho,গাঁদাসহ,gɐ̃d̪ɐʃɔho,Rhinoceros,,
গাইতে,ɡait̪e,গাইতে,gɐ͡ɪ̯t̪e,গাইতে,gɐ͡ɪ̯t̪e,গাইতে,gɐ͡ɪ̯t̪e,গাইতে,gɐ͡ɪ̯t̪e,গাইত,gɐ͡ɪ̯t̪o,Singing,,
গাড়ির,ɡaɽirɔ,গাড়ির,gɐɽɪɾ,গাড়ি,gɐɽɪ,গাড়ির,gɐɽɪɾ,গায়ইয়ের,gɐʲɪʲeɾ,গারির,gɐɾɪɾ,Vehicle,,
গাধা,ɡad̪̤a,গাধা,gɐd̪ʱɐ,গাধা,gɐd̪ʱɐ,গাধা,hɔe̯,অয়,ɔe̯,অই,ɔ͡ɪ̯,Donkey,,
গানটাতে,ɡan̪tat̪e,গানডায়,gɐndɐe̯,গান,gɐn,গানডাতে,gɐndɐt̪e,এই,e͡ɪ̯,গান্নানঅত,gɐnnɐnɔt̪o,Singing,,
গানে,ɡan̪e,গানে,gɐne,গান-ও,gɐn-o,গানে,gɐne,গানে,gɐne,গান,gɐn,Singing,,
গানের,ɡan̪erɔ,গানডার,gɐndɐɾ,গান,gɐn,গানের,gɐneɾ,গানের,gɐneɾ,গানর,gɐnoɾ,Music,,
গায়ে,ɡae̯e,শরিলে,ʃoɾɪle,গতরো,gɔt̪ɔɾo,গায়ে,gɐʲe,গাত,gɐt̪,গাত,gɐt̪,On,,
গার্লফ্রেন্ড,ɡarl̪ɔɸren̪dɔ,গার্লফ্রেন্ড,gɐɾlɔpʰɾend,গার্লফ্রেন্ডর,gɐɾlɔfɾendɔɾ,গার্লফ্রেন্ড,gɐɾlɔpʰɾend,গার্লফ্রেন্ড,gɐɾlɔfɾend,ফ্রেমিকার,fɾemɪkɐɾ,Girlfriend,,
গার্লফ্রেন্ডের,ɡarl̪ɔɸren̪derɔ,পিরিয়ো,pɪɾɪʲo,এক্স,ekʃo,গার্লফ্রেন্ডের,gɐɾlɔpʰɾendeɾ,গার্লফ্রেন্ডের,gɐɾlɔpʰɾendeɾ,বেডিবন্ধু,bedɪbond̪ʱu,Girlfriend,,
গালি,ɡal̪i,খামার,kʰɐmɐɾ,গালি,gɐlɪ,গালি,gɐlɪ,গালি,gɐlɪ,গালি,gɐlɪ,Abuse,,
গালিগালাজ,ɡal̪iɡal̪ad͡ʑɔ,খামরাখামরি,kʰɐmɾɐkʰɐmoɾɪ,গালাগালি,gɐlɐgɐlɪ,গালিগালাজ,t̪ʰɐhe,গালিগালাজ,gɐlɪgɐlɐɟ,গালাগালি,gɐlɐgɐlɪ,Abusive,,
গাড়ি,ɡaɽi,গাড়ি,gɐɽɪ,গাড়ি,gɐɽɪ,গাড়ি,gɐɽɪ,গাড়ি,gɐɽɪ,গারি,gɐɾɪ,Car,,
গাড়িটি,ɡaɽiti,গাড়িডা,gɐɽɪdɐ,ওর,oɾ,গাড়িডা,gɐɽɪdɐ,গায়ইগা,gɐʲɪgɐ,অর,ɔɾ,Car,,
গাড়ির,ɡaɽirɔ,গাড়ির,gɐɽɪɾ,গাড়ির,gɐɽɪɾ,গাড়ির,gɐɽɪɾ,ইয়া,ɪʲɐ,ইবা,ɪbɐ,Vehicle,,
গায়ে,ɡae̯e,গায়ে,gɐʲe,গাত,gɐt̪,গায়ে,gɐʲe,বউয়ের,bo͡u̯ʲeɾ,বউওর,bɔ͡u̯oɾ,On,,
গিটার,ɡitarɔ,গিটার,gɪtɐɾ,গিটার,gɪtɐɾ,গিটার,gɪtɐɾ,গিটার,gɪtɐɾ,গিটার,gɪtɐɾ,Guitar,,
গিয়ে,ɡie̯e,যাইয়া,ɟɐ͡ɪ̯ʲɐ,গ্রাম-ও,gɾɐm-o,গিয়া,gɪʲɐ,যাই,ɟɐ͡ɪ̯,অত,ɔt̪o,On,,
গিয়েছিলাম,ɡie̯et͡ɕʰil̪amɔ,গ্যালাহম,gɛlɐhɔm,গেছলাম,gecʰolɐm,গেসিলাম,gesɪlɐm,গেছিলাম,gecʰɪlɐm,গেইলাম,ge͡ɪ̯lɐm,Walked,,
গিয়েছিলি?,ɡie̯et͡ɕʰil̪i?,গ্যাছো?,gɛcʰo?,ঘুরাত,gʱuɾɐt̪,গেসিলি?,gesɪlɪ?,ঘুইরবের,gʱu͡ɪ̯ɾbeɾ,গুইরতো,gu͡ɪ̯ɾot̪o,Did you go,,
গিলিয়ে,ɡil̪ie̯e,গিলাইয়া,gɪlɐ͡ɪ̯ʲɐ,ওয়,oe̯,গিলায়া,gɪlɐʲɐ,গিলিয়ে,gɪlɪʲe,গিলি,gɪlɪ,Swallowing,,
গিয়ে,ɡie̯e,যাইয়া,ɟɐ͡ɪ̯ʲɐ,গিয়া,gɪʲɐ,যায়া,ɟɐʲɐ,যাই,zɐ͡ɪ̯,যাই,zɐ͡ɪ̯,On,,
গিয়েছি,ɡie̯et͡ɕʰi,গ্যাছি,gɛcʰɪ,মাঠো,mɐtʰo,গেসি,gesɪ,গেসে,gese,মাথত,mɐt̪ʰt̪o,Go,,
গিয়েছিল,ɡie̯et͡ɕʰil̪,গ্যাল্লেহ,gɛlleh,মরছিলা,moɾcʰɪlɐ,গেসিল,gesɪlo,গেছিলো,gecʰɪlo,গিইয়ে,gɪ͡ɪ̯ʲe,Had gone,,
গিয়েছিলাম,ɡie̯et͡ɕʰil̪am,গ্যাল্লাম,gɛllɐm,গেছিলাম,gecʰɪlɐm,গেসিলাম,gesɪlɐm,গেছিলাম,gecʰɪlɐm,গেইলাম,ge͡ɪ̯lɐm,Walked,,
গিয়েছিলাম,ɡie̯et͡ɕʰil̪amɔ,গেল্লাহম,gellɐhɔm,গিয়েছিলাম,gɪʲecʰɪlɐm,গেসিলাম,gesɪlɐm,গেসিলাম,gesɪlɐm,গেইলাম,ge͡ɪ̯lɐm,Walked,,
গিয়েছিলে?,ɡie̯et͡ɕʰil̪e?,গ্যাছেলা?,gɛcʰelɐ?,গেছলায়,gecʰolɐe̯,গেসিলা?,gesɪlɐ?,গেছিলা,gecʰɪlɐ,গেইলা,ge͡ɪ̯lɐ,Did you go,,
গিয়েছে,ɡie̯et͡ɕʰe,গ্যাছে,gɛcʰe,গেছইন,gecʰo͡ɪ̯n,গেছে,gecʰe,গেছে,gecʰe,গেয়্যে,gekt̪e,Gone,,
গুছিয়ে,ɡut͡ɕʰie̯e,কইরা,ko͡ɪ̯ɾɐ,খরিয়া,xoɾɪʲɐ,গুছায়া,gucʰɐʲɐ,মত,mɔt̪,গরি,goɾɪ,In a hurry,,
