bangla_speech,regional,regional_ipa,bangla_speech_ipa
সবাই ভালোবাসা পেতে চায়, চিটাগাং বেয়াকে ভালবাসা ফাইতো চায়,cɪtɐgon beʲɐke vɐlbɐʃɐ fɐ͡ɪ̯t̪o cɐe̯,s̪ɔbai b̤al̪obas̪a pet̪e t͡ɕae̯
দৃষ্টিভঙ্গি বদলালে জীবন বদলে যাবে, চিটাগাং চুক বদলাই ফেয়াইলে জীবন নান বদলি যাইবদে,cɪtɐgon cuk bɔd̪lɐ͡ɪ̯ feʲɐ͡ɪ̯le zɪbɔn nɐn bod̪olɪ zɐ͡ɪ̯bd̪e,d̪ɽiʂtib̤ɔŋɡi bɔd̪ɔl̪al̪e d͡ʑibɔn̪ɔ bɔd̪ɔl̪e d͡zabe
আজ ছুটির দিন, চিটাগাং আজিয়া ছুটির দিন,cɪtɐgon ɐzɪʲɐ cʰutɪɾ d̪ɪn,ad͡ʑɔ t͡ɕʰutirɔ d̪in̪
 সবার জীবনে একটি লক্ষ্য থাকতে হবে, চিটাগাং বেয়াক্কুনর জীবনত এক্কা লক্ষ তাকন ফরতিব,cɪtɐgon beʲɐkkunɔɾ zɪbonɔt̪o ɛkkɐ lɔkxo t̪ɐkon fɔɾot̪ɪb, s̪ɔbarɔ d͡ʑibn̪e ekti l̪ɔkʂd͡zɔ t̪ʰakt̪e hɔbe
 লক্ষ্য ঠিক করে আমরা জীবনে এগিয়ে যেতে পারি, চিটাগাং লক্ষ ঠিক গরিয়েরে আরার জীবন সামনে লন ফরিবো,cɪtɐgon lɔkxo tʰɪk goɾɪʲeɾe ɐɾɐɾ zɪbɔn ʃɐmne lɔn foɾɪbo, l̪ɔkʂd͡zɔ tʰikɔ kɔre amra d͡ʑibn̪e eɡie̯e d͡zet̪e pari
সবাইকে স্বাগতম, চিটাগাং বেয়াক্কুনর স্বাগতম ,cɪtɐgon beʲɐkkunɔɾ ʃɐgɔt̪ɔmo ,s̪ɔbaike s̪baɡɔt̪ɔmɔ
কেরোসিন তেলের দাম কমার ফলে অক্টোবরে চাহিদা কিছুটা বেড়েছিল, চিটাগাং কেরাসিনর তেলর দাম হমনে অক্টবরত চাহিদা বারি গিয়ে,cɪtɐgon keɾɐʃɪnɔɾ t̪eloɾ d̪ɐm hɔmone ɔktbɔɾɔt̪o cɐhɪd̪ɐ bɐɾɪ gɪʲe,keros̪in̪ɔ t̪el̪erɔ d̪amɔ kɔmarɔ ɸɔl̪e oktobre t͡ɕahid̪a kit͡ɕʰuta beɽet͡ɕʰil̪
প্রতিদিন অন্তত একটি পেয়ারা করে খেলে পেতে পারেন অনেক উপকার, চিটাগাং ফ্রতিদিন এক্কান গরি ফেয়ারা হাইলে বহুত উফকার ,cɪtɐgon fɾot̪ɪd̪ɪn ɛkkɐn goɾɪ feʲɐɾɐ hɐ͡ɪ̯le bohut̪ ufkɐɾ ,prɔt̪id̪in̪ɔ on̪t̪ɔt̪ɔ ekti pee̯ara kɔre kʰel̪e pet̪e paren̪ɔ on̪ekɔ upkar
বিভিন্ন ফলের মধ্যে পেয়ারা অন্যতম জনপ্রিয় ফল, চিটাগাং বিভিন্য ফলর ভিতরত ফেয়ারা অন্যতম ফল,cɪtɐgon bɪvɪnno fɔloɾ vɪt̪ɔɾɔt̪o feʲɐɾɐ ɔnnot̪ɔmo fɔl,bib̤in̪n̪ɔ ɸɔl̪erɔ mɔd̪̤d͡ze pee̯ara on̪d͡zɔt̪ɔmɔ d͡ʑɔn̪ɔprie̯ɔ ɸɔl̪ɔ
ওজন কমানোর জন্য পেয়ারা অত্যন্ত উপকারী, চিটাগাং ওজন হমাল্লাই ফেয়ারা বহুত উফকারি,cɪtɐgon oɟon hɔmɐllɐ͡ɪ̯ pʰeʲɐɾɐ bohut̪ upʰkɐɾɪ,od͡ʑɔn̪ɔ kɔman̪orɔ d͡ʑɔn̪d͡zɔ pee̯ara ot̪d͡zɔn̪t̪ɔ upkari
গরমের দিনে তাজা নারিকেল পান করা খুব আনন্দদায়ক, চিটাগাং গরমর দিনে নারিকেল ফান গরন আন্দদায়ক,cɪtɐgon gɔɾmoɾ d̪ɪne nɐɾɪkel fɐn gɔɾon ɐnd̪od̪ɐʲok,ɡɔrɔmerɔ d̪in̪e t̪ad͡ʑa n̪arikel̪ɔ pan̪ɔ kɔra kʰubɔ an̪ɔn̪d̪ɔd̪ae̯ɔkɔ
আমার বাড়ীর পিছনে অনেক বড় একটি নারিকেল গাছ আছে, চিটাগাং আর বাড়ির ফিসনত এক্কা ডর নারিকেলর গাছ আসিল,cɪtɐgon ɐɾ bɐɽɪɾ fɪsnɔt̪ ɛkkɐ dɔɾ nɐɾɪkelɔɾ gɐcʰ ɐʃɪl,amarɔ baɽirɔ pit͡ɕʰn̪e on̪ekɔ bɔɽɔ ekti n̪arikel̪ɔ ɡat͡ɕʰɔ at͡ɕʰe
রান্নাঘরে কে দাড়িয়ে আছে ?, চিটাগাং ফাক গরন হন থিয়াই তাইক্কে?,cɪtɐgon fɐk gɔɾon hɔn t̪ʰɪʲɐ͡ɪ̯ t̪ɐ͡ɪ̯kke?,ran̪n̪a̤ɡ̤ɔre ke d̪aɽie̯e at͡ɕʰe ?
মাটির পাতিল গুলা অনেক সুন্দর, চিটাগাং মাডির ফাতিল ইন বহুত সুন্দর,cɪtɐgon mɐdɪɾ pʰɐt̪ɪl ɪn bohut̪ ʃund̪ɔɾ,matirɔ pat̪il̪ɔ ɡul̪a on̪ekɔ s̪un̪d̪ɔrɔ
মোরগের মাংস দিয়ে ভাত খেতে আমার অনেক ভালো লাগে, চিটাগাং কুরর মাংস দিয়েরে ভাত হাইতে আই ফসন্দ গরি,cɪtɐgon kuɾoɾ mɐŋʃo d̪ɪʲeɾe vɐt̪ hɐ͡ɪ̯t̪e ɐ͡ɪ̯ fɔʃond̪o goɾɪ,morɡerɔ maŋs̪ɔ d̪ie̯e b̤at̪ɔ kʰet̪e amarɔ on̪ekɔ b̤al̪o l̪aɡe
শিমের তরকারী ডিয়ে ভাত খেতে আমার ভালো লাগে না, চিটাগাং শিমর তরহারি দিয়েরে আই ভাত ভালা নো লাগে,cɪtɐgon ʃɪmoɾ t̪ɔɾohɐɾɪ d̪ɪʲeɾe ɐ͡ɪ̯ vɐt̪ vɐlɐ no lɐge,ɕimerɔ t̪ɔrɔkari die̯e b̤at̪ɔ kʰet̪e amarɔ b̤al̪o l̪aɡe n̪a
পেঁপে খেতে অনেক সুস্বাদু, চিটাগাং ফেফে হাইতে বহুত সুস্বাদু,cɪtɐgon pʰepʰe hɐ͡ɪ̯t̪e bohut̪ ʃuʃʃɐd̪u,peঁpe kʰet̪e on̪ekɔ s̪us̪bad̪u
পেঁপে বাংলাদেশের একটি জনপ্রিয় ফল, চিটাগাং ফেফেে বাংলাদেশর এক্কান জনফ্রিও ফল,cɪtɐgon fefee bɐŋlɐd̪eʃɔɾ ɛkkɐn zɔnofɾɪ͡o̯ fɔl,peঁpe baŋl̪ad̪eɕerɔ ekti d͡ʑɔn̪ɔprie̯ɔ ɸɔl̪ɔ
গ্রাম থেকে শহরে আসার সময় অনেক গুলা জাম্বুরা কিনে আনবা, চিটাগাং গ্রামেত্তুন শহরত আইতে সমত বহুত জাম্বুরা কিনি আনিবান,cɪtɐgon gɾɐmet̪t̪un ʃɔhoɾɔt̪o ɐ͡ɪ̯t̪e ʃɔmɔt̪ bohut̪ zɐmbuɾɐ kɪnɪ ɐnɪbɐn,ɡɔramɔ t̪ʰeke ɕɔhɔre as̪arɔ s̪ɔme̯ɔ on̪ekɔ ɡul̪a d͡ʑambura kin̪e an̪ba
তুমি কি জামরুল খাও?, চিটাগাং তুই কি জাম্বুরা হোনা?,cɪtɐgon t̪u͡ɪ̯ kɪ ɟɐmbuɾɐ honɐ?,t̪umi ki d͡ʑamrul̪ɔ kʰao?
সে ছাদে অনেক গুলো কবুতর পালে, চিটাগাং সাদত বহুত কবুতর ফালে,cɪtɐgon ʃɐd̪ɔt̪ bohut̪ kobut̪ɔɾ fɐle,s̪e t͡ɕʰad̪e on̪ekɔ ɡul̪o kɔbut̪ɔrɔ pal̪e
আমাদের খামারে ৫০০০টির বেশি মুরগি আছে, চিটাগাং আরা হামারত ৫০০০ এত্তুন বেসি কুরো আসে,cɪtɐgon ɐɾɐ hɐmɐɾot̪o fod̪d̪ʱo ɛt̪t̪un beʃɪ kuɾo ɐʃe,amad̪erɔ kʰamare ৫০০০tirɔ beɕi murɡi at͡ɕʰe
আমি একটি মুরগির বাচ্চা পালি, চিটাগাং আই এক্কান কুরোর ছা ফালি,cɪtɐgon ɐ͡ɪ̯ ɛkkɐn kuɾoɾ cʰɐ fɐlɪ,ami ekti murɡirɔ bat͡ɕt͡ɕa pal̪i
একটি বিড়াল ছানা পালার খুব ইচ্ছা আমার, চিটাগাং এক্কান বিলাইর ফালনের খুব ইচ্ছা আর,cɪtɐgon ɛkkɐn bɪlɐ͡ɪ̯ɾ fɐloneɾ xub ɪccʰɐ ɐɾ,ekti biɽal̪ɔ t͡ɕʰan̪a pal̪arɔ kʰubɔ it͡ɕt͡ɕʰa amar
আমি সাঁতার কাটবো না, চিটাগাং আই সাতার নো হাইট্টুম,cɪtɐgon ɐ͡ɪ̯ ʃɐt̪ɐɾ no hɐ͡ɪ̯ttum,ami s̪ɔ̃t̪arɔ katbo n̪a
তুমি একটা বোকা মেয়ে, চিটাগাং তুই এক্কান বোকা মাইয়া ফোয়া,cɪtɐgon t̪u͡ɪ̯ ɛkkɐn bokɐ mɐ͡ɪ̯ʲɐ foʷɐ,t̪umi ekta boka mee̯e
সবাই ড্রয়িংরুমে বসছে, চিটাগাং বেয়াাক্কুন ড্রয়িংরুমে বইসসে,cɪtɐgon beʲɐkkun dɾoʲɪŋɾume bo͡ɪ̯ʃse,s̪ɔbai dre̯iŋrume bɔs̪ɔt͡ɕʰe
স্টোররুমটি নোংরা হয়ে আছে, চিটাগাং স্টোররুম ইয়ান বহুত ময়লা অই তাইক্কে,cɪtɐgon stoɾɾum ɪʲɐn bohut̪ mɔʲlɐ ɔ͡ɪ̯ t̪ɐ͡ɪ̯kke,s̪torrumɔti n̪oŋra he̯e at͡ɕʰe
ফ্লোর গুলি মার্বেল পাথর দিয়ে বানানো, চিটাগাং ফ্লোর ইন মার্বেল ফাতর দিয়েরে বানান,cɪtɐgon floɾ ɪn mɐɾbel fɐt̪oɾ d̪ɪʲeɾe bɐnɐn,ɸl̪orɔ ɡul̪i marbel̪ɔ pat̪ʰɔrɔ d̪ie̯e ban̪an̪o
গ্রামের মানুষরা লাকড়ির চুলা ব্যবহার করে, চিটাগাং গ্রাামর মানুষ তারা লাক্রির চুলো দিয়েরে ফাক গরে,cɪtɐgon gɾɐ͡ɐ̯mɔɾ mɐnuʃ t̪ɐɾɐ lɐkɾɪɾ culo d̪ɪʲeɾe fɐk goɾe,ɡɔramerɔ man̪uʂra l̪akɽirɔ t͡ɕul̪a bd͡zɔbɔharɔ kɔre
আমি দুপুরে শুধু বেগুন তরকারির ঝোল দিয়ে ভাত খেয়েছি, চিটাগাং আই দেুওরত শুধু বেগুনর তরহারি ঝোল দিয়েরে ভাত হাইয়ি,cɪtɐgon ɐ͡ɪ̯ d̪e͡u̯ɾɔt̪o ʃud̪ʱu begunoɾ t̪ɔɾohɐɾɪ zʱol d̪ɪʲeɾe vɐt̪ hɐ͡ɪ̯ʲɪ,ami d̪upure ɕud̪̤u beɡun̪ɔ t̪ɔrɔkarirɔ d͡ʑ̤ol̪ɔ d̪ie̯e b̤at̪ɔ kʰee̯et͡ɕʰi
লাউ দিয়ে চিংড়ি মাছের ঝোল আমার খুব প্রিয় তরকারি, চিটাগাং লাউ দিয়েরে চিংড়ির ঝোল মাছর আর বহুত ফসন্দ তরহারি,cɪtɐgon lɐ͡u̯ d̪ɪʲeɾe cɪŋɽɪɾ zʱol mɐcʰoɾ ɐɾ bohut̪ fɔʃond̪o t̪ɔɾohɐɾɪ,l̪au d̪ie̯e t͡ɕiŋɽi mat͡ɕʰerɔ d͡ʑ̤ol̪ɔ amarɔ kʰubɔ prie̯ɔ t̪ɔrɔkari
গরমের দিনে গোসল করা ছাড়া একটি দিনও টিকা মুশকিল , চিটাগাং গরমর দিনদত গসল গরন ছাড়া বহুত টিকত মুশকিল,cɪtɐgon gɔɾmoɾ d̪ɪnd̪ɔt̪o gɔʃol gɔɾon cʰɐɽɐ bohut̪ tɪkt̪o muʃkɪl,ɡɔrɔmerɔ d̪in̪e ɡos̪ɔl̪ɔ kɔra t͡ɕʰaɽa ekti d̪in̪o tika muɕkil̪ɔ 
আমি গ্রামের বাড়ীতে গেলে পুকুরে গোসল করি, চিটাগাং আই গ্রামর বাড়িত গেইলে ফুকুরত গসল গরি,cɪtɐgon ɐ͡ɪ̯ gɾɐmɔɾ bɐɽɪt̪o ge͡ɪ̯le fukuɾɔt̪o gɔʃol goɾɪ,ami ɡɔramerɔ baɽit̪e ɡel̪e pukure ɡos̪ɔl̪ɔ kɔri
আপনাকে যদি জিভে পানি এনে দেবে এমন একটি ফলের নাম বলতে বলা হয় তাহলে আপনার মনে তেঁতুলের নাম আসবেই, চিটাগাং অনেরে জদি হয় জিব্বাত ফানি আই যাইবদে এইল্লে এক্কান ফোলর নাম হন তাইলে অনেরার মনত তেতুলর হতা আইবো,cɐ͡ɪ̯bod̪e e͡ɪ̯lle ɛkkɐn foloɾ nɐm hɔn t̪ɐ͡ɪ̯le oneɾɐɾ monot̪o t̪et̪ulɾ hɔt̪ɐ ɐ͡ɪ̯bo,apn̪ake d͡zɔd̪i d͡ʑib̤e pan̪i en̪e d̪ebe emɔn̪ɔ ekti ɸɔl̪erɔ n̪amɔ bɔl̪ɔt̪e bɔl̪a he̯ɔ t̪ahɔl̪e apn̪arɔ mɔn̪e t̪eঁt̪ul̪erɔ n̪amɔ as̪bei
ছোটবেলায় বাবা মা তেতুল খেতে নিষেধ করে নাই এমন কাওকে মনে হয় না খুঁজে পাওয়া যাবে, চিটাগাং ছোট বেলাত তেতুল হাইবেল্লাই মানা নো গরে মা বাবা এইল্লে হনিক্কারে কুজি ফোন নো যাইবো,cɪtɐgon cʰoto belɐt̪ t̪et̪ul hɐ͡ɪ̯bellɐ͡ɪ̯ mɐnɐ no goɾe mɐ bɐbɐ e͡ɪ̯lle honɪkkɐɾe kuzɪ pʰon no zɐ,t͡ɕʰotbel̪ae̯ɔ baba ma t̪et̪ul̪ɔ kʰet̪e n̪iʂed̪̤ɔ kɔre n̪ai emɔn̪ɔ kaoke mɔn̪e he̯ɔ n̪a kʰuঁd͡ʑe paoe̯a d͡zabe
তেতুল খেলে বুদ্ধি কমে যায়, চিটাগাং তেতুল হাইলে বুদ্ধি অয়,cɪtɐgon t̪et̪ul hɐ͡ɪ̯le bud̪d̪ʱɪ ɔe̯,t̪et̪ul̪ɔ kʰel̪e bud̪d̪̤i kɔme d͡zae̯
তেতুল নিয়ে শুধুমাত্র আমাদের দেশে নয় সারা উপমহাদেশেই প্রচুর ভুল ধারনা আছে, চিটাগাং তেতুল লইয়েরে হাইল্লে আরার দেশত নোসারা উফমহাদেশতই ফ্রচুর ভুল ধারনা আসে দে,cɪtɐgon t̪et̪ul lo͡ɪ̯ʲeɾe hɐ͡ɪ̯lle ɐɾɐɾ d̪eʃt̪ɔ noʃɐɾɐ ufɔmɔhɐd̪eʃt̪ɔ͡ɪ̯ fɾocuɾ vul d̪ʱ,t̪et̪ul̪ɔ n̪ie̯e ɕud̪̤umat̪rɔ amad̪erɔ d̪eɕe n̪e̯ɔ s̪ara upɔmɔhad̪eɕei prɔt͡ɕurɔ b̤ul̪ɔ d̪̤arn̪a at͡ɕʰe
এটা আমাদের বাড়ির উঠান, চিটাগাং ইয়ান আরার বাড়ির উডান,cɪtɐgon ɪʲɐn ɐɾɐɾ bɐɽɪɾ udɐn,eta amad̪erɔ baɽirɔ utʰan̪
ছোটো বাচ্চারা গ্রামের বাড়ীর উঠানে খেলছে, চিটাগাং ছোট বাইচ্ছা তারা গ্রামর বাড়ির ঊডানত হেলের,cɪtɐgon cʰoto bɐ͡ɪ̯ccʰɐ t̪ɐɾɐ gɾɐmɔɾ bɐɽɪɾ udɐnɔt̪o heleɾ,t͡ɕʰoto bat͡ɕt͡ɕara ɡɔramerɔ baɽirɔ utʰan̪e kʰel̪t͡ɕʰe
এই শিশুটি অনেক অসুস্থ, চিটাগাং এই বাইচ্ছা ইয়ান অসুস্থ ,cɪtɐgon e͡ɪ̯ bɐ͡ɪ̯ccʰɐ ɪʲɐn ɔʃust̪ʰo ,ei ɕiɕuti on̪ekɔ os̪us̪t̪ʰɔ
প্রায় দেড় মাস হয়ে গেলেও শিশুটির কোনো অভিভাবকের সন্ধান পাওয়া যায়নি, চিটাগাং ফ্রায় দেড় মাস অই গিয়িলেও বাইচ্ছা ইবার হোনো অভিবাকর হবর ফন নো যায়,cɪtɐgon fɾɐe̯ d̪eɽ mɐʃ ɔ͡ɪ̯ gɪʲɪle͡o̯ bɐ͡ɪ̯ccʰɐ ɪbɐɾ hono ovɪbɐkoɾ hɔboɾ dɔn no zɐe̯,prae̯ɔ d̪eɽɔ mas̪ɔ he̯e ɡel̪eo ɕiɕutirɔ kon̪o ob̤ib̤abkerɔ s̪ɔn̪d̪̤an̪ɔ paoe̯a d͡zae̯n̪i
হাসপাতালে কাঁদছে আহত শিশুটি, চিটাগাং হাসফাতালত হাদদ্দি হাদের বাইচ্ছা ইবা,cɪtɐgon hɐʃfɐt̪ɐlɔt̪o hɐd̪d̪d̪ɪ hɐd̪eɾ bɐ͡ɪ̯ccʰɐ ɪbɐ,has̪pat̪al̪e kɔ̃d̪ɔt͡ɕʰe ahɔt̪ɔ ɕiɕuti
বৃষ্টির দিনে কি বারান্দার গাছে পানি দেওয়ার প্রয়োজন আছে?, চিটাগাং বৃষ্টির দিনত কি বারান্দার গাছত ফানি ফরে না?,cɪtɐgon bɾɪʃtɪɾ d̪ɪnt̪o kɪ bɐɾɐnd̪ɐɾ gɐcʰot̪o fɐnɪ fɔɾe nɐ?,bɽiʂtirɔ d̪in̪e ki baran̪d̪arɔ ɡat͡ɕʰe pan̪i d̪eoe̯arɔ pre̯od͡ʑɔn̪ɔ at͡ɕʰe?
বৃষ্টি হলেও কি গাছে পানি দিতে হবে?, চিটাগাং বৃষ্টি অইলেও কি গাছত ফানি দন ফরে না?,cɪtɐgon bɾɪʃtɪ ɛ͡ɪ̯le͡o̯ kɪ gɐcʰt̪o fɐnɪ d̪ɔn fɔɾe nɐ?,bɽiʂti hɔl̪eo ki ɡat͡ɕʰe pan̪i d̪it̪e hɔbe?
অতিরিক্ত পানি পেয়ে গাছগুলো মরে যাবে না তো?, চিটাগাং বেসি ফানি দিয়িলে কি গাছ মরি যাইবো না?,cɪtɐgon beʃɪ pʰɐnɪ d̪ɪʲɪle kɪ gɐcʰ moɾɪ ɟɐ͡ɪ̯bo nɐ?,ot̪irikt̪ɔ pan̪i pee̯e ɡat͡ɕʰɡul̪o mɔre d͡zabe n̪a t̪o?
"যেদিন বৃষ্টি হয়েছে, সেদিন বারান্দার গাছে পানি দেওয়ার প্রয়োজন নেই"," চিটাগাং যেদিন বৃষ্টি অইয়ে, অইদিন বারান্দার গাছত ফানি দিবায়ার দরহার নাই","cɪtɐgon zed̪ɪn bɾɪʃtɪ ɔ͡ɪ̯ʲe, ɔ͡ɪ̯d̪ɪn bɐɾɐnd̪ɐɾ gɐcʰot̪o fɐnɪ d̪ɪbɐʲɐɾ d̪ɔɾhɐɾ nɐ͡","d͡zed̪in̪ɔ bɽiʂti he̯et͡ɕʰe, s̪ed̪in̪ɔ baran̪d̪arɔ ɡat͡ɕʰe pan̪i d̪eoe̯arɔ pre̯od͡ʑɔn̪ɔ n̪ei"
শশা এক প্রকারের ফল, চিটাগাং শশা এক ধরনর ফল,cɪtɐgon ʃɔʃɐ ɛk d̪ʱɔɾonɔɾ fɔl,ɕɔɕa ekɔ prɔkarerɔ ɸɔl̪ɔ
গরমের সময় শশা বেশি পাওয়া যায়, চিটাগাং গরমত শশা বেসি ফন যায়,cɪtɐgon gɔɾmot̪ ʃɔʃɐ beʃɪ dɔn zɐe̯,ɡɔrɔmerɔ s̪ɔme̯ɔ ɕɔɕa beɕi paoe̯a d͡zae̯
"টমেটোর বাজারে যে আগুন, সাধারণ মানুষের কাছে তা এখন আর নতুন কোনো খবর নয়"," চিটাগাং টমাটুর বাজারত যেই অইন, সাধারণ মানুষর হাসত নিওয়া হবর নয়","cɪtɐgon tɔmɐtuɾ bɐɟɐɾɔt̪o ɟe͡ɪ̯ ɔ͡ɪ̯n, ʃɐd̪ʱɐɾon mɐnuʃɔɾ hɐʃt̪o nɪ͡o̯ʷɐ hɔboɾ nɔe̯","tɔmetorɔ bad͡ʑare d͡ze aɡun̪ɔ, s̪ad̪̤arɔnɔ man̪uʂerɔ kat͡ɕʰe t̪a ekʰɔn̪ɔ arɔ n̪ɔt̪un̪ɔ kon̪o kʰɔbɔrɔ n̪e̯ɔ"
এই বাজারেই টমেটো বিক্রি করে কোটিপতি হয়ে গেলেন এক কৃষক, চিটাগাং এই বাজারত টমাটু বেসিয়েরে কটিফতি অই গিল এক কৃষক,cɪtɐgon e͡ɪ̯ bɐzɐɾɔt̪o tɔmɐtu beʃɪʲeɾe kotɪfot̪ɪ ɔ͡ɪ̯ gɪl ɛk kɾɪʃɔk,ei bad͡ʑarei tɔmeto bikri kɔre kotipt̪i he̯e ɡel̪en̪ɔ ekɔ kɽiʂɔkɔ
সরিষার তেল দিয়ে মাছ ভাজা খাবো, চিটাগাং সরিসর তইল দিয়েরে মাস বাজিয়েরে হাইয়ুম,cɪtɐgon ʃoɾɪʃɔɾ t̪o͡ɪ̯l d̪ɪʲeɾe mɐʃ bɐzɪʲeɾe hɐ͡ɪ̯ʲum,s̪ɔriʂarɔ t̪el̪ɔ d̪ie̯e mat͡ɕʰɔ b̤ad͡ʑa kʰabo
"সরিষার তেল রান্নার জন্যে, এবং গায়ে মালিশ করার কাজে ব্যবহার হয়"," চিটাগাং সরিসর তইল ফাকর লাই, আর গাত দিবল্লাই হাতম ব্যবহার গরে","cɪtɐgon ʃoɾɪʃɔɾ t̪o͡ɪ̯l fɐkoɾ lɐ͡ɪ̯, ɐɾ gɐt̪ d̪ɪbɔllɐ͡ɪ̯ hɐt̪ɔmo bɛbohɐɾ goɾe","s̪ɔriʂarɔ t̪el̪ɔ ran̪n̪arɔ d͡ʑɔn̪d͡ze, ebɔŋ ɡae̯e mal̪iɕɔ kɔrarɔ kad͡ʑe bd͡zɔbɔharɔ he̯ɔ"
সরিষার তেল অকালে চুল সাদা হওয়া রোধ করে ও চুল পড়া কমায়, চিটাগাং সরিসর তইল বুড় অইবার আগে চুল সাদা ওয়াত্তু আর ফরাত্তুন বাচায়,cɪtɐgon ʃoɾɪʃɔɾ t̪o͡ɪ̯l buɽ ɔ͡ɪ̯bɐɾ ɐge cul ʃɐd̪ɐ oʷɐt̪t̪u ɐɾ fɔɾɐt̪t̪un bɐcɐe̯,s̪ɔriʂarɔ t̪el̪ɔ okal̪e t͡ɕul̪ɔ s̪ad̪a hoe̯a rod̪̤ɔ kɔre o t͡ɕul̪ɔ pɔɽa kɔmae̯
কেরোসিন তেলের দিন দিন দাম বাড়ছে, চিটাগাং কেরাসিনর দিন দিন দাম বারেদ্দে,cɪtɐgon keɾɐʃɪnɔɾ d̪ɪn d̪ɪn d̪ɐm bɐɾed̪d̪e,keros̪in̪ɔ t̪el̪erɔ d̪in̪ɔ d̪in̪ɔ d̪amɔ baɽt͡ɕʰe
