bangla_speech,regional,regional_ipa,bangla_speech_ipa
"আহা! যারা হেরে গেল, ওদের মনে অনেক কষ্ট","নোয়াখালী আহারে! যেগুণ হারি গেছে, হিগুনের মনে অনেক কষ্ট","nokolɪ ɐhɐɾe! ɟegun hɐɾɪ gecʰe, hɪguneɾ mone ɔnek koʃto","aha! d͡zara here ɡel̪ɔ, od̪erɔ mɔn̪e on̪ekɔ kɔʂtɔ"
খেলায় হারজিত থাকতেই পারে,নোয়াখালী খেলাত হারজিত থাইকতেই হারে,noɐkɔlɪ xelɐt̪ hɐɾzɪt̪o t̪ʰɐ͡ɪ̯kɔt̪e͡ɪ̯ hɐɾe,kʰel̪ae̯ɔ hard͡ʑit̪ɔ t̪ʰakt̪ei pare
আরে! এর মধ্যেই দেখি বিজয় মিছিল শুরু হয়ে গেছে,নোয়াখালী আরে! এডার মধ্যেই দেই বিজয় মিছিল শুরু অই গেছে, noɐkolɪ ɐɾe! edɐɾ mod̪d̪ʱe͡ɪ̯ d̪e͡ɪ̯ bɪɟɔe̯ mɪcʰɪlo ʃuɾu ɔ͡ɪ̯ gecʰe,are! erɔ mɔd̪̤d͡zei d̪ekʰi bid͡ʑe̯ɔ mit͡ɕʰil̪ɔ ɕuru he̯e ɡet͡ɕʰe
বাপরে বাপ! কত বড়ো মিছিল,নোয়াখালী বাপরে বাপ! কত বড্ডা মিছিল,nokohɐlɪ bɐpɾe bɐp! kɔt̪o bɔddɐ mɪcʰɪlo,bapre bapɔ! kɔt̪ɔ bɔɽo mit͡ɕʰil̪
একটি শব্দের অনেক রকম অর্থ থাকতে পারে,নোয়াখালী ওকগা শব্দের মেলা রকম অর্থ থাইকতে হারে,noɐkɐlɪ okgɐ ʃɔbd̪eɾ mɛlɐ ɾɔkom ɔɾt̪ʰo t̪ʰɐ͡ɪ̯kɔt̪e hɐɾe,ekti ɕɔbd̪erɔ on̪ekɔ rɔkɔmɔ ort̪ʰɔ t̪ʰakt̪e pare
আম পাকে বৈশাখে কুল পাকে ফাগুনে,নোয়াখালী আম হায় বৈশাখে কুল হায় হাগুনে,nokolɪ ɐm hɐe̯ bo͡ɪ̯ʃɐkʰe kul hɐe̯ hɐgune,amɔ pake bojɕakʰe kul̪ɔ pake ɸaɡun̪e
কাঁচা ইট পাকা হয় পোড়ালে তা আগুনে,নোয়াখালী কাঁচা ইড হাকা অয় হোড়ালে হেইডা আগুনে,nokohɐlɪ kɐ̃cɐ ɪd hɐkɐ ɔe̯ hoɽɐle he͡ɪ̯dɐ ɐgune,kɔ̃t͡ɕa itɔ paka he̯ɔ poɽal̪e t̪a aɡun̪e
"রোদে জলে টিকে রং, পাকা কই তাহারে","নোয়াখালী রোইদে হানিতে টিকে রং, হাকা কই হেইডারে","noɟɔlɪ ɾo͡ɪ̯d̪e hɐnɪt̪e tɪke ɾɔŋ, hɐkɐ ko͡ɪ̯ he͡ɪ̯dɐɾe","rod̪e d͡ʑɔl̪e tike rɔŋ, paka ki t̪ahare"
ফলারটি পাকা হয় লুচি দই আহারে,নোয়াখালী ফলারটি হাকা অয় লুচি দই আহারে,noɟɐlɪ pʰɔlɐɾtɪ hɐkɐ ɔe̯ lucɪ d̪o͡ɪ̯ ɐhɐɾe,ɸɔl̪arti paka he̯ɔ l̪ut͡ɕi d̪i ahare
চুল পাকে বয়সে,নোয়াখালী চুল হায় বয়সে,noɟolɪ cul hɐe̯ bɔʲoʃe,t͡ɕul̪ɔ pake be̯ɔs̪e
পাকা ছেলে বেশি কথা কয় সে,নোয়াখালী হাকনা হোলা বেশি কতা কয় হিগা,nokohɐlɪ hɐknɐ holɐ beʃɪ kɔt̪ɐ kɔe̯ hɪgɐ,paka t͡ɕʰel̪e beɕi kɔt̪ʰa ke̯ɔ s̪e
কান পাকে ফোড়া পাকে,নোয়াখালী কান হায় হোড়া হায়,nokohɐlɪ kɐn hɐe̯ hoɽɐ hɐe̯,kan̪ɔ pake ɸoɽa pake
বুদ্ধি পাকিয়ে তোলে লেখাপড়া গিলিয়ে,নোয়াখালী বুদ্ধি হাকাই তোলে লেয়াহড়া গিলিয়ে,noɐkʰɐlɪ bud̪d̪ʱɪ hɐkɐ͡ɪ̯ t̪ole leʲɐhoɽɐ gɪlɪʲe,bud̪d̪̤i pakie̯e t̪ol̪e l̪ekʰapɽa ɡil̪ie̯e
কথা যার পাকা নয় কাজে তার ঠনঠন,নোয়াখালী কতা জিগার হাকা নয় কামে হিগার ঠনঠন,nokolɪ kɔt̪ɐ ɟɪgɐɾ hɐkɐ nɔe̯ kɐme hɪgɐɾ tʰɔntʰɔn,kɔt̪ʰa d͡zarɔ paka n̪e̯ɔ kad͡ʑe t̪arɔ tʰɔn̪ɔtʰɔn̪ɔ
অনেক দূরের পথ,নোয়াখালী অনেক দূরের হথ,nokʰɐlɪ ɔnek d̪uɾeɾ hɔt̪ʰ,on̪ekɔ d̪urerɔ pɔt̪ʰɔ
বাসে করেই তাঁকে রওনা দিতে হলো,নোয়াখালী বাসে করিই হেতের রওনা দেন লাইগলো,noɐkɔlɪ bɐʃe koɾɪ͡ɪ̯ het̪eɾ ɾɔ͡o̯nɐ d̪ɛn lɐ͡ɪ̯gɔlo,bas̪e kɔrei t̪ɔ̃ke ron̪a d̪it̪e hɔl̪o
"বাস থেকে যখন নামলেন, তখন সকাল হয়ে গেছে","নোয়াখালী বাস তুন যন নামছে, তন সকাল অই গেছে","nokohɐlɪ bɐs t̪un zɔn nɐmcʰe, t̪ɔn ʃɔkɐl ɔ͡ɪ̯ gecʰe","bas̪ɔ t̪ʰeke d͡zɔkʰɔn̪ɔ n̪aml̪en̪ɔ, t̪ɔkʰɔn̪ɔ s̪ɔkal̪ɔ he̯e ɡet͡ɕʰe"
সকাল হয়ে গেছে,নোয়াখালী সকাল অই গেছে,nokʰɐlɪ ʃɔkɐl ɔ͡ɪ̯ gecʰe,s̪ɔkal̪ɔ he̯e ɡet͡ɕʰe
একটা ভালো কাজ করতে পারবেন,নোয়াখালী ওকগা ভালা কাম কইরতে হাইরবেন,noɟɐlɐ kɐm ko͡ɪ̯ɾt̪e hɐ͡ɪ̯ɾben,ekta b̤al̪o kad͡ʑɔ kɔrɔt̪e parben̪
তোমাদের কারো বিশ্বাস হবে না,নোয়াখালী তোমগো কারো বিশ্বাস অইতো ন ,noɾɔlɪ t̪omgo kɐɾo bɪʃʃɐʃ ɔ͡ɪ̯t̪o nɔ ,t̪omad̪erɔ karo biɕbas̪ɔ hɔbe n̪a
কথাটি তোমাদের কারো বিশ্বাস হবে না,নোয়াখালী কতাকান তোমগো কারো বিশ্বাস অইতো ন,noɐxɐlɪ kɔt̪ɐkɐn t̪omgo kɐɾo bɪʃʃɐʃ ɔ͡ɪ̯t̪o n,kɔt̪ʰati t̪omad̪erɔ karo biɕbas̪ɔ hɔbe n̪a
অনেকগুলো নতুন বই দেখে আমি অবাক হয়ে বললাম,নোয়াখালী অনেকগুলা নতুন বই চাই আই অবাক অই কইলাম,noɟɐlɪ ɔnekgulɐ not̪un bo͡ɪ̯ cɐ͡ɪ̯ ɐ͡ɪ̯ ɔbɐk ɔ͡ɪ̯ ko͡ɪ̯lɐm,on̪ekɡul̪o n̪ɔt̪un̪ɔ bi d̪ekʰe ami obakɔ he̯e bɔl̪ɔl̪am
আপনি কি আমাদের বাড়িতে এসেছেন,নোয়াখালী আন্নে কি আঙ্গো বাইতে আইছেন,nokohɐlɪ ɐnne kɪ ɐŋgo bɐ͡ɪ̯t̪e ɐ͡ɪ̯cʰen,apn̪i ki amad̪erɔ baɽit̪e es̪et͡ɕʰen̪
তিনি আমার কথার জবাবে কিছু বললেন না,নোয়াখালী হেতনে আর কতার জবাবে কিছু কইলেন না,nokohɐlɪ het̪one ɐɾ kɔt̪ɐɾ ɟɔbɐbe kɪcʰu ko͡ɪ̯len nɐ,t̪in̪i amarɔ kɔt̪ʰarɔ d͡ʑɔbabe kit͡ɕʰu bɔl̪ɔl̪en̪ɔ n̪a
তিনি আমার কথার জবাবে ছোটো করে বললেন হ্যাঁ,নোয়াখালী হেতনে আর কতার জবাবে ছোডো করি কইলেন হ্যাঁ,nokohɐlɪ het̪one ɐɾ kɔt̪ɐɾ ɟɔbɐbe cʰodo koɾɪ ko͡ɪ̯len hɛ̃,t̪in̪i amarɔ kɔt̪ʰarɔ d͡ʑɔbabe t͡ɕʰoto kɔre bɔl̪ɔl̪en̪ɔ hd͡zɔ̃
বইগুলোর দিকে তাকিয়ে ছিলাম,নোয়াখালী বইগিনের দিকে রেনি আছিলাম,noɐxɐlɪ bo͡ɪ̯gɪneɾ d̪ɪke ɾenɪ ɐcʰɪlɐm,biɡul̪orɔ d̪ike t̪akie̯e t͡ɕʰil̪am
শুধু তাঁর হাতের দিকে তাকিয়ে ছিলাম,নোয়াখালী এলা হেতাঁর আতের দিকে রেনি আছিলাম, nokohɪ elɐ het̪ɐ̃ɾ ɐt̪eɾ d̪ɪke ɾenɪ ɐcʰɪlɐm,ɕud̪̤u t̪ɔ̃rɔ hat̪erɔ d̪ike t̪akie̯e t͡ɕʰil̪am
কেন তা কি জানতে পারি? ,নোয়াখালী কিল্লেই হেইডা কি জাইনতে হারি?,nokohɐlɪ kɪlle͡ɪ̯ he͡ɪ̯dɐ kɪ ɟɐ͡ɪ̯nt̪e hɐɾɪ?,ken̪ɔ t̪a ki d͡ʑan̪t̪e pari? 
পরে আমরা লাইব্রেরি দেখতে যাই,নোয়াখালী হরে আমরা লাইব্রেরি চাইতে যাই,noɐkɐlɪ hoɾe ɐmɾɐ lɐ͡ɪ̯bɾeɾɪ cɐ͡ɪ̯t̪e ɟɐ͡ɪ̯,pɔre amra l̪aibreri d̪ekʰt̪e d͡zai
"খুবই বড়ো লাইব্রেরি সন্দেহ নেই, ব্যবস্থাও খুব ভালো","নোয়াখালী খুবই বড্ডা লাইব্রেরি সন্দেহ নাই, ব্যবস্থাও খুব ভালা","nokohɐlɪ kʰubɪ bɔddɐ lɐ͡ɪ̯bɾeɾɪ ʃɔnd̪eho nɐ͡ɪ̯, bɛbost̪ʰɐ͡o̯ kʰub bʱɐlɐ","kʰubi bɔɽo l̪aibreri s̪ɔn̪d̪ehɔ n̪ei, bd͡zɔbɔs̪t̪ʰao kʰubɔ b̤al̪o"
রিডিং রুমগুলো ভাগ ভাগ করা রয়েছে,নোয়াখালী রিডিং রুমগিন ভাগ ভাগ করা রইছে,nokoholɪ ɾɪdɪŋ ɾumgɪn bʱɐg bʱɐg kɔɾɐ ɾo͡ɪ̯cʰe,ridiŋ rumɡul̪o b̤aɡɔ b̤aɡɔ kɔra re̯et͡ɕʰe
শিক্ষকরাও তাদের সাথে আছেন,নোয়াখালী শিক্ষকরাও হেতাগোর লগে আছেন,nokolɪ ʃɪkkʰokɾɐ͡o̯ het̪ɐgoɾ lɔge ɐcʰen,ɕikʂɔkɔrao t̪ad̪erɔ s̪at̪ʰe at͡ɕʰen̪
যাওয়ার সাথে সাথে কী একটা শব্দ করল,নোয়াখালী যাওয়ার লগে লগে কী এককান শব্দ কইরলো,nokohɐlɪ ɟɐ͡o̯ʷɐɾ lɔge lɔge kɪ ɛkkɐn ʃɔbd̪o ko͡ɪ̯ɾlo,d͡zaoe̯arɔ s̪at̪ʰe s̪at̪ʰe ki ekta ɕɔbd̪ɔ kɔrɔl̪ɔ
আর সকল ছেলেমেয়ে লাইন বেঁধে দাঁড়িয়ে গেল,নোয়াখালী আর বেক হোলামাইয়া লাইন ধরি খাড়াই গেছে,noɐkɐlɪ ɐɾ bek holɐmɐ͡ɪ̯ʲɐ lɐ͡ɪ̯n d̪ʱoɾɪ kʰɐɽɐ͡ɪ̯ gecʰe,arɔ s̪ɔkɔl̪ɔ t͡ɕʰel̪emee̯e l̪ain̪ɔ beঁd̪̤e d̪ɔ̃ɽie̯e ɡel̪
আমরা সালাম গ্রহণ করলাম,নোয়াখালী আমরা সালাম গ্রহণ কইরলাম,nokohɐlɪ ɐmɾɐ sɐlɐm gɾohon ko͡ɪ̯ɾlɐm,amra s̪al̪amɔ ɡɔrɔhɔnɔ kɔrɔl̪am
তারা স্লোগান আরম্ভ করল,নোয়াখালী হেতারা স্লোগান আরম্ভ কইরলো,nokohɐlɪ het̪ɐɾɐ slogɐn ɐɾɔmbʱo ko͡ɪ̯ɾlo,t̪ara s̪l̪oɡan̪ɔ arɔmb̤ɔ kɔrɔl̪ɔ
আমরা বিদায় নিয়ে চলে এলাম,নোয়াখালী আমরা বিদায় লই চলি আইলাম,nokohɐlɪ ɐmɾɐ bɪd̪ɐe̯ lɔ͡ɪ̯ colɪ ɐ͡ɪ̯lɐm,amra bid̪ae̯ɔ n̪ie̯e t͡ɕɔl̪e el̪am
আমি সাগর পাড়ি দেবো,নোয়াখালী আই সাগর হাড়ি দিয়ুম,noɐxɐlɪ ɐ͡ɪ̯ ʃɐgoɾ hɐɽɪ d̪ɪʲum,ami s̪aɡɔrɔ paɽi d̪ebo
সব দিনের মতো সেদিনও ওরা খেলতে গিয়েছিল,নোয়াখালী বেক দিনের লাইন হেইদিনও হিগুন খেইলতে গেছিলো,okohɐlɪ bek d̪ɪneɾ lɐ͡ɪ̯n he͡ɪ̯d̪ɪno hɪgun kʰe͡ɪ̯lt̪e gecʰɪlo,s̪ɔbɔ d̪in̪erɔ mɔt̪o s̪ed̪in̪o ora kʰel̪t̪e ɡie̯et͡ɕʰil̪
কয়েকজন লোক ফিতা নিয়ে মাপজোখ করছে,নোয়াখালী কোগা লোক হিতা দি মাপজোখ কইরতেছে,nokʰɐlɪ kogɐ lok hɪt̪ɐ d̪ɪ mɐpɟokʰ ko͡ɪ̯ɾt̪ecʰe,ke̯ekɔd͡ʑɔn̪ɔ l̪okɔ ɸit̪a n̪ie̯e mapd͡ʑokʰɔ kɔrɔt͡ɕʰe
একজনের হাতে আবার মোটা একটা খাতা,নোয়াখালী একজনের আতে আবার মোডা ওকগা খাতা,noɐxɐlɪ ɛkzoneɾ ɐt̪e ɐbɐɾ modɐ okgɐ xɐt̪ɐ,ekɔd͡ʑɔn̪erɔ hat̪e abarɔ mota ekta kʰat̪a
সেখানে কলম দিয়ে কীসব টুকে রাখছে,নোয়াখালী হিয়ানো কলম দি কীসব টুই রাইখছে,nokʰɐlɪ hɪʲɐno kɔlom d̪ɪ kɪʃɔb tu͡ɪ̯ ɾɐ͡ɪ̯kʰcʰe,s̪ekʰan̪e kɔl̪ɔmɔ d̪ie̯e kis̪ɔbɔ tuke rakʰt͡ɕʰe
"কী করছে, তা তো জানি না","নোয়াখালী কী কইরছে, হেইডাতো জানি না","noɟɐlɪ kɪ ko͡ɪ̯ɾcʰe, he͡ɪ̯dɐt̪o ɟɐnɪ nɐ","ki kɔrɔt͡ɕʰe, t̪a t̪o d͡ʑan̪i n̪a"
কয়েকজন একসঙ্গে বলে ওঠে,নোয়াখালী কয়েকজন একলগে বলি ওডে,noɐxɐlɪ kɔʲekzɔn ɛklgk bolɪ ode,ke̯ekɔd͡ʑɔn̪ɔ ekɔs̪ɔŋɡe bɔl̪e otʰe
বদলে যাচ্ছে আমাদের খেলার মাঠটা তাই না?,নোয়াখালী বদলাই যাইতেছে আঙ্গো খেলার মাঠকান তাই না?,nokohɐlɪ bɔd̪lɐ͡ɪ̯ ɟɐ͡ɪ̯t̪ecʰe ɐŋgo kʰelɐɾ mɐtʰkɐn t̪ɐ͡ɪ̯ nɐ?,bɔd̪ɔl̪e d͡zat͡ɕt͡ɕʰe amad̪erɔ kʰel̪arɔ matʰta t̪ai n̪a?
কোন বিষয় নিয়ে আমার রাগ থাকলে আমি কিছু বললেও উনি চুপ করে থেকে আমাকে বুঝায়,নোয়াখালী কোন বিষয় লই আর রাগ থাইকলে আই কিছু কইলেও হেতনে চুপ করি থাই আরে বুঝায়,noɐkʰɐlɪ kon bɪʃɔe̯ lɔ͡ɪ̯ ɐɾ ɾɐg t̪ʰɐ͡ɪ̯kɔle ɐ͡ɪ̯ kɪcʰu ko͡ɪ̯le͡o̯ het̪one cup koɾɪ t̪ʰ,kon̪ɔ biʂe̯ɔ n̪ie̯e amarɔ raɡɔ t̪ʰakl̪e ami kit͡ɕʰu bɔl̪ɔl̪eo un̪i t͡ɕupɔ kɔre t̪ʰeke amake bud͡ʑ̤ae̯
নিজেকে উনি দূর্বল ভেবে এমন করে ,নোয়াখালী নিজেরে হেতনে দূর্বল ভাবি ইগিন করে,noɟeɾe het̪one d̪uɾbol bʱɐbɪ ɪgɪn koɾe,n̪id͡ʑeke un̪i d̪urbɔl̪ɔ b̤ebe emɔn̪ɔ kɔre 
উনি মানুষটাই এমন সবাই বলে অনেক ভাগ্য করে নাকি এমন স্বামী পাইছি,নোয়াখালী হেতনে মানুষকানই এরুম।বেকে কয় অনেক ভাইগ্য করি নাকি এরুম স্বামী হাইছি,nokʰɐlɪ het̪one mɐnuʃkɐnɪ eɾum।beke kɔe̯ ɔnek bʱɐ͡ɪ̯gko koɾɪ nɐkɪ eɾum ʃɐmɪ hɐ͡ɪ̯cʰɪ,un̪i man̪uʂtai emɔn̪ɔ s̪ɔbai bɔl̪e on̪ekɔ b̤aɡɔd͡zɔ kɔre n̪aki emɔn̪ɔ s̪bami pait͡ɕʰi
আসলেই মানুষটার প্রতি আমি মুগ্ধ,নোয়াখালী আসলেই মানুষটার হতি আই মুগ্ধ,nokolɪ ɐʃole͡ɪ̯ mɐnuʃtɐɾ hot̪ɪ ɐ͡ɪ̯ mugd̪ʱo,as̪l̪ei man̪uʂtarɔ prɔt̪i ami muɡɔd̪̤ɔ
এই মুগ্ধতায় বিভোর থাকতে চাই আমি আজীবন,নোয়াখালী এই মুগ্ধতায় বিভোর থাইকতে চাই আই আজীবন,noɐkolɪ e͡ɪ̯ mugd̪ʱot̪ɐe̯ bɪvoɾ t̪ʰɐ͡ɪ̯kɔt̪e cɐ͡ɪ̯ ɐ͡ɪ̯ ɐzɪbɔn,ei muɡɔd̪̤ɔt̪ae̯ɔ bib̤orɔ t̪ʰakt̪e t͡ɕai ami ad͡ʑibɔn̪ɔ
স্বামীর প্রতি আমার বিন্দুমাত্র কোন অভিযোগ নেই,নোয়াখালী স্বামীর হতি আর বিন্দুমাত্র কোন অভিযোগ নাই,nokohɐlɪ ʃɐmɪɾ hot̪ɪ ɐɾ bɪnd̪umɐt̪ɾo kon obʱɪɟog nɐ͡ɪ̯,s̪bamirɔ prɔt̪i amarɔ bin̪d̪umat̪rɔ kon̪ɔ ob̤id͡zoɡɔ n̪ei
চলো একদিন দেখা করি পুরো শহর রিক্সায় ঘুরবো,নোয়াখালী চলো একদিন দেয়া করি হুরা শহর রিক্সা দি ঘুইরগুম,noɐhɐlɪ cɔlo ɛkd̪ɪn d̪eʲɐ koɾɪ huɾɐ ʃɔhoɾ ɾɪkʃɐ d̪ɪ gʱu͡ɪ̯ɾgum,t͡ɕɔl̪o ekd̪in̪ɔ d̪ekʰa kɔri puro ɕɔhɔrɔ riks̪ae̯ɔ ̤ɡ̤urbo
এর মাঝখানে চাকরির পড়াশোনায় বেশ খানিকটা ক্ষতি হয়ে যায়,নোয়াখালী ইয়ানের মাইঝখানে চাকরির হড়াশোনায় অনেকগিন ক্ষতি অই যায়,noɐxɐlɪ ɪʲɐneɾ mɐ͡ɪ̯zʱxɐne cɐkoɾɪɾ hɔɽɐʃonɐe̯ ɔnekgɪn xot̪ɪ ɔ͡ɪ̯ zɐe̯,erɔ mad͡ʑ̤kʰan̪e t͡ɕakrirɔ pɔɽaɕon̪ae̯ɔ beɕɔ kʰan̪ikta kʂɔt̪i he̯e d͡zae̯
আমি আজকে কফি খাই নাই ,নোয়াখালী আই আইজগা কফি খাই ন,noɟɐlɪ ɐ͡ɪ̯ ɐ͡ɪ̯zgɐ kofɪ xɐ͡ɪ̯ n,ami ad͡ʑke kɔɸi kʰai n̪ai 
আমার মাথায় অনেক ব্যাথা করছে ,নোয়াখালী আর মাথাত অনেক ব্যাথা কইরতেছে,nokʰɐlɪ ɐɾ mɐt̪ʰɐt̪ ɔnek bɛt̪ʰɐ ko͡ɪ̯ɾt̪ecʰe,amarɔ mat̪ʰae̯ɔ on̪ekɔ bd͡zat̪ʰa kɔrɔt͡ɕʰe 
তোমার সৌন্দর্যে আমি মুগ্ধ,নোয়াখালী তোয়ার সৌন্দর্যে আই মুগ্ধ,no͡u̯nd̪oɾze ɐ͡ɪ̯ mugd̪ʱo,t̪omarɔ s̪own̪d̪ɔrd͡ze ami muɡɔd̪̤ɔ
আমি আজকে সকালে তার সাথে কথা বলেছি ,নোয়াখালী আই আইজগা সকালে হেতার লগে কতা কইছি,nokhɐlɪ ɐ͡ɪ̯ ɐ͡ɪ̯ɟgɐ ʃɔkɐle het̪ɐɾ lɔge kɔt̪ɐ ko͡ɪ̯cʰɪ,ami ad͡ʑke s̪ɔkal̪e t̪arɔ s̪at̪ʰe kɔt̪ʰa bɔl̪et͡ɕʰi 
তুমি কি আমায় ঘুরতে নিয়ে যাবে? ,নোয়াখালী তুমি কি আরে ঘুইরতে লই যাইবা?,noɐkɔlɪ t̪umɪ kɪ ɐɾe gʱu͡ɪ̯ɾt̪e lɔ͡ɪ̯ ɟɐ͡ɪ̯bɐ?,t̪umi ki amae̯ɔ ̤ɡ̤urt̪e n̪ie̯e d͡zabe? 
আমার স্বামী ৩ বছর ধরে বিদেশে আছেন,নোয়াখালী আর স্বামী ৩ বছর ধরি বিদেশ আছেন,noɟohɐlɪ ɐɾ ʃɐmɪ e bɔcʰoɾ d̪ʱoɾɪ bɪd̪eʃ ɐcʰen,amarɔ s̪bami ৩ bɔt͡ɕʰɔrɔ d̪̤ɔre bid̪eɕe at͡ɕʰen̪
তুমি কি রাতে খেয়েছো ?,নোয়াখালী তুমি কি রাইতে খাইছো ?,nokolɪ t̪umɪ kɪ ɾɐ͡ɪ̯t̪e kʰɐ͡ɪ̯cʰo?,t̪umi ki rat̪e kʰee̯et͡ɕʰo ?
আপনি কি রাতে খেয়েছেন ?,নোয়াখালী আন্নে কি রাইতে খাইছেন ?,nokohɐlɪ ɐnne kɪ ɾɐ͡ɪ̯t̪e kʰɐ͡ɪ̯cʰen?,apn̪i ki rat̪e kʰee̯et͡ɕʰen̪ɔ ?
ছেলেটির নানার বাড়ি বরিশালে,নোয়াখালী হোলাগার নানার বাড়ি বরিশালে,noɟɐlɪ holɐgɐɾ nɐnɐɾ bɐɽɪ boɾɪʃɐle,t͡ɕʰel̪etirɔ n̪an̪arɔ baɽi bɔriɕal̪e
ছেলেটির গ্রামের বাড়ি রাজশাহীতে,নোয়াখালী হোলাগার গ্রামের বাড়ি রাজশাহীত,nokʰɐlɪ holɐgɐɾ gɾɐmeɾ bɐɽɪ ɾɐɟʃɐhɪt̪,t͡ɕʰel̪etirɔ ɡɔramerɔ baɽi rad͡ʑɕahit̪e
আমার ফেসবুক আইডিটা যদি চিড়িয়াখানা হতো,নোয়াখালী আর হেসবুক আইডিকান যদি চিড়িয়াখানা অইতো,noɟɐlɪ ɐɾ hesbuk ɐ͡ɪ̯dɪkɐn ɟod̪ɪ cɪɽɪʲɐkʰɐnɐ ɔ͡ɪ̯t̪o,amarɔ ɸes̪bukɔ aidita d͡zɔd̪i t͡ɕiɽie̯akʰan̪a hɔt̪o
ঢাকার মিরপুরে কাল থেকে বিদ্যুৎ যাচ্ছে না কেন,নোয়াখালী ঢাকার মিরপুরে কাইলগার তুন বিদ্যুৎ যাইতেছে না কিল্লেই,nokhɐlɪ dʱɐkɐɾ mɪɾpuɾe kɐ͡ɪ̯lgɐɾ t̪un bɪd̪d̪ut̪ ɟɐ͡ɪ̯t̪ecʰe nɐ kɪlle͡ɪ̯,d̤akarɔ mirpure kal̪ɔ t̪ʰeke bid̪d͡zut̪ɔ d͡zat͡ɕt͡ɕʰe n̪a ken̪
