bangla_speech,regional,regional_ipa,bangla_speech_ipa
তাদের পারিবারিক ভাবেই বিয়ে হয়েছে, ময়মনসিংহঃ হেরার পারিবারিক ভাবেই বিয়া হইসে,menʃɪn heɾɐɾ pɐɾɪbɐɾɪk bʱɐbe͡ɪ̯ bɪʲɐ ho͡ɪ̯ʃe,t̪ad̪erɔ paribarikɔ b̤abei bie̯e he̯et͡ɕʰe
তাদের প্রেম করে বিয়ে হয়েছিল, ময়মনসিংহঃ তারা প্রেম কইরা বিয়া হইসিল,mɔʲenʃɔn t̪ɐɾɐ pɾem ko͡ɪ̯ɾɐ bɪʲɐ ho͡ɪ̯sɪl,t̪ad̪erɔ premɔ kɔre bie̯e he̯et͡ɕʰil̪
আমার শাশুড়ি অনেক ভালো রান্না করে, ময়মনসিংহঃ আমার শাশুড়ি অনেক ভালা রান্দে,menʃɔn ɐmɐɾ ʃɐʃuɽɪ ɔnek bʱɐlɐ ɾɐnd̪e,amarɔ ɕaɕuɽi on̪ekɔ b̤al̪o ran̪n̪a kɔre
বাবা অশিক্ষিত একটা ছেলের সাথে আমার বিয়ে দিতে চেয়েছিল, ময়মনসিংহঃ আব্বা অশিক্ষিত একটা ছেড়ার সাথে আমার বিয়া দিতে চাইসিল,mɔʃɪng ɐbbɐ oʃɪkkʰɪt̪o ɛktɐ cʰeɽɐɾ ʃɐt̪ʰe ɐmɐɾ bɪʲɐ d̪ɪt̪e cɐ͡ɪ̯sɪl,baba oɕikʂit̪ɔ ekta t͡ɕʰel̪erɔ s̪at̪ʰe amarɔ bie̯e d̪it̪e t͡ɕee̯et͡ɕʰil̪
আব্বু মান সন্মানের ভয়ে মামলা করেননি, ময়মনসিংহঃ আব্বা মান সন্মানের ভয়ে মামলা করে নাই,menʃɔn ɐbbɐ mɐn ʃɔnmɐneɾ bʱɔʲe mɐmlɐ koɾe nɐ͡ɪ̯,abbu man̪ɔ s̪ɔn̪man̪erɔ b̤e̯e maml̪a kɔren̪n̪i
ছেলেটি চাচার ভয়ে তার বাবাকে সত্যি কথা বলতে পারেনি, ময়মনসিংহঃ ছেড়াডা চাচার ভয়ে হের বাপরে সত্যি কথা কইতে পারে নাই, menʃɪng cʰeɽɐdɐ cɐcɐɾ bʱɔʲe heɾ bɐpɾe ʃot̪t̪ɪ kɔt̪ʰɐ ko͡ɪ̯t̪e pɐɾe nɐ͡ɪ̯,t͡ɕʰel̪eti t͡ɕat͡ɕarɔ b̤e̯e t̪arɔ babake s̪ɔt̪d͡zi kɔt̪ʰa bɔl̪ɔt̪e paren̪i
আমি তখন খুব ছোট যখন আমার মা মারা গিয়েছিল, ময়মনসিংহঃ আমি তহন মেলা ছোট যহন আমার মা মারা গেসিল,mɔʲenʃɪnh ɐmɪ t̪ɔhon mɛlɐ cʰoto ɟɔhon ɐmɐɾ mɐ mɐɾɐ gesɪlo,ami t̪ɔkʰɔn̪ɔ kʰubɔ t͡ɕʰotɔ d͡zɔkʰɔn̪ɔ amarɔ ma mara ɡie̯et͡ɕʰil̪
গ্রামের থেকে আসা ছেলেটি এখন ঢাকায় পড়াশুনা করছে, ময়মনসিংহঃ গ্রামের থাইক্কা আসা ছেড়াডা এহন ঢাকায় পড়াশুনা করতাসে,menʃɪng gɾɐmeɾ t̪ʰɐ͡ɪ̯kkɐ ɐʃɐ cʰeɽɐdɐ ehon dʱɐkɐe̯ pɔɽɐʃunɐ koɾt̪ɐʃe,ɡɔramerɔ t̪ʰeke as̪a t͡ɕʰel̪eti ekʰɔn̪ɔ d̤akae̯ɔ pɔɽaɕun̪a kɔrɔt͡ɕʰe
আমার সাথে তার পরিচয় হয়েছে স্কুলে গিয়ে, ময়মনসিংহঃ আমার লগে হের পরিচয় হইসে ইস্কুলে গিয়া,mɔnoʃɪn ɐmɐɾ lɔge heɾ poɾɪcɔe̯ ho͡ɪ̯ʃe ɪskule gɪʲɐ,amarɔ s̪at̪ʰe t̪arɔ pɔrit͡ɕe̯ɔ he̯et͡ɕʰe s̪kul̪e ɡie̯e
আমাকে দয়া করে পরামর্শ দিন আমি এখন কি করতে পারি, ময়মনসিংহঃ আমারে দয়া কইরা পরামর্শ দেন আমি এহন কিতা করতাম পারি,mɪnʃɔn ɐmɐɾe d̪ɔʲɐ ko͡ɪ̯ɾɐ pɔɾɐmɔɾʃo d̪ɛn ɐmɪ ehon kɪt̪ɐ koɾt̪ɐm pɐɾɪ,amake d̪e̯a kɔre pɔramɔrɕɔ d̪in̪ɔ ami ekʰɔn̪ɔ ki kɔrɔt̪e pari
আমার বাহিরে ঘুরতে যাওয়ার কোন ইচ্ছা ছিল না, ময়মনসিংহঃ আমার বাইরে ঘুরতে যাওনের কোন ইচ্ছা আসিল না,mɪmɪnʃ ɐmɐɾ bɐ͡ɪ̯ɾe gʱuɾt̪e ɟɐ͡o̯neɾ kon ɪccʰɐ ɐʃɪl nɐ,amarɔ bahire ̤ɡ̤urt̪e d͡zaoe̯arɔ kon̪ɔ it͡ɕt͡ɕʰa t͡ɕʰil̪ɔ n̪a
ছেলেটা সিগারেট পর্যন্ত খায় না, ময়মনসিংহঃ ছেড়াডা সিগারেট পর্যন্ত খায় না,menʃɪnh cʰeɽɐdɐ ʃɪgɐɾet poɾɟont̪o kʰɐe̯ nɐ,t͡ɕʰel̪eta s̪iɡaretɔ pɔrd͡zɔn̪t̪ɔ kʰae̯ɔ n̪a
প্রথমদিকে আপনাকে আমি এত ভালোবাসতাম না, ময়মনসিংহঃ প্রথমদিকে আফনেরে আমি এত ভালবাসতাম না,menʃɪng pɾot̪ʰomod̪ɪke ɐpʰoneɾe ɐmɪ ɛt̪o bʱɐlbɐʃt̪ɐm nɐ,prɔt̪ʰɔmɔd̪ike apn̪ake ami et̪ɔ b̤al̪obas̪t̪amɔ n̪a
ছেলেটি সপ্তাহখানেক আগে আমাদের সাথে দেখা করেছে, ময়মনসিংহঃ ছেড়াডা সপ্তাহখানেক আগে আমরার লগে দেহা করসে, menʃɪng cʰeɽɐdɐ ʃɔpt̪ɐhokʰɐnek ɐge ɐmɾɐɾ lɔge d̪ehɐ koɾʃe,t͡ɕʰel̪eti s̪ɔpt̪ahɔkʰan̪ekɔ aɡe amad̪erɔ s̪at̪ʰe d̪ekʰa kɔret͡ɕʰe
ওই মেয়েকে যেভাবেই হোক খুঁজে বের করতে হবে, ময়মনসিংহঃ ওই মাইয়ারে যেমনেই হোক খুঁইজ্জা বাইর করতে হইব,mɔʃens o͡ɪ̯ mɐ͡ɪ̯ʲɐɾe ɟemone͡ɪ̯ hok kʰũɪɟɟɐ bɐ͡ɪ̯ɾ koɾt̪e ho͡ɪ̯bo,oi mee̯eke d͡zeb̤abei hokɔ kʰuঁd͡ʑe berɔ kɔrɔt̪e hɔbe
ছেলেটির ঘটনা শুনে আমরা তাকে সাহায্য করি, ময়মনসিংহঃ ছেড়াডার ঘটনা হুইন্না আমরা তারে সাহায্য করি,mɔʲenosh cʰeɽɐdɐɾ gʱɔtonɐ hu͡ɪ̯nnɐ ɐmɾɐ t̪ɐɾe ʃɐhɐɟɟo koɾɪ,t͡ɕʰel̪etirɔ ̤ɡ̤ɔtɔn̪a ɕun̪e amra t̪ake s̪ahad͡zd͡zɔ kɔri
ছেলেটি তার পরিবারসহ ঈদের আগের দিন আমাদের সাথে দেখা করতে আসে, ময়মনসিংহঃ ছেড়াডা তার পরিবারসহ ঈদের আগের দিন আমরার লগে দেহা করতে আইসিল,mɔʲensɪng cʰeɽɐdɐ t̪ɐɾ poɾɪbɐɾʃɔho ɪd̪eɾ ɐgeɾ d̪ɪn ɐmɾɐɾ lɔge d̪ehɐ koɾt̪e ɐ͡ɪ̯sɪl,t͡ɕʰel̪eti t̪arɔ pɔribarɔs̪ɔhɔ id̪erɔ aɡerɔ d̪in̪ɔ amad̪erɔ s̪at̪ʰe d̪ekʰa kɔrɔt̪e as̪e
মেয়েটি বাংলাদেশে এসে তার পছন্দের ছেলের সাথে বিয়ে ঠিক করেছে, ময়মনসিংহঃ মাইয়াডা বাংলাদেশে আয় তার পসন্দের ছেড়ার সাথে বিয়া ঠিক করসে,menʃɪnh mɐ͡ɪ̯ʲɐdɐ bɐŋlɐd̪eʃe ɐe̯ t̪ɐɾ pɔʃond̪eɾ cʰeɽɐɾ ʃɐt̪ʰe bɪʲɐ tʰɪk koɾʃe,mee̯eti baŋl̪ad̪eɕe es̪e t̪arɔ pɔt͡ɕʰɔn̪d̪erɔ t͡ɕʰel̪erɔ s̪at̪ʰe bie̯e tʰikɔ kɔret͡ɕʰe
আমাদের এলাকায় কেরোসিন তেলের দাম বেড়ে গেছে, ময়মনসিংহঃ আমরার এলাকায় কেরোসিন তেলের দাম বাইড়া গেসে,menʃɪn ɐmɾɐɾ elɐkɐe̯ keɾoʃɪn t̪eleɾ d̪ɐm bɐ͡ɪ̯ɽɐ gese,amad̪erɔ el̪akae̯ɔ keros̪in̪ɔ t̪el̪erɔ d̪amɔ beɽe ɡet͡ɕʰe
আমার প্রতিদিন পেয়ারা খেতে খুব ভালো লাগে, ময়মনসিংহঃ আমার প্রত্যেকদিন পেয়ারা খাইতে খুব ভালা লাগে, menʃɪn ɐmɐɾ pɾot̪t̪ekd̪ɪn peʲɐɾɐ kʰɐ͡ɪ̯t̪e kʰub bʱɐlɐ lɐge,amarɔ prɔt̪id̪in̪ɔ pee̯ara kʰet̪e kʰubɔ b̤al̪o l̪aɡe
পেয়ারা আমার প্রিয় ফল, ময়মনসিংহঃ পেয়ারা আমার প্রিয় ফল,mɪmɪnʃ peʲɐɾɐ ɐmɐɾ pɾɪʲo pʰɔl,pee̯ara amarɔ prie̯ɔ ɸɔl̪ɔ
আমার আব্বু প্রতিদিন নারিকেল পানি পান করে, ময়মনসিংহঃ আমার আব্বা প্রত্যেকদিন নাইরকেল পানি খায়,mɔʲensɪn ɐmɐɾ ɐbbɐ pɾot̪t̪ekd̪ɪn nɐ͡ɪ̯ɾkel pɐnɪ kʰɐe̯,amarɔ abbu prɔt̪id̪in̪ɔ n̪arikel̪ɔ pan̪i pan̪ɔ kɔre
আমার দাদার বাড়ীর পিছনে একটি পেয়ারা গাছ আছে, ময়মনসিংহঃ আমার দাদার বাড়ীর পিসনে একটা পেয়ারা গাছ আসে,menʃɪn ɐmɐɾ d̪ɐd̪ɐɾ bɐɽɪɾ pɪʃɔne ɛktɐ peʲɐɾɐ gɐcʰ ɐʃe,amarɔ d̪ad̪arɔ baɽirɔ pit͡ɕʰn̪e ekti pee̯ara ɡat͡ɕʰɔ at͡ɕʰe
আম্মু রান্নাঘরে বসে মোরগের মাংস রান্না করছে, ময়মনসিংহঃ আম্মা পাকঘরে বয়া মুরগের মাংস রান্না করসে, mɔʲensɪn ɐmmɐ pɐkgʱɔɾe bɔʲɐ muɾgeɾ mɐŋʃo ɾɐnnɐ koɾʃe,ammu ran̪n̪a̤ɡ̤ɔre bɔs̪e morɡerɔ maŋs̪ɔ ran̪n̪a kɔrɔt͡ɕʰe
গ্রামের মানুষরা মাটির পাতিলে রান্না করে, ময়মনসিংহঃ গ্রামের মানুষরা মাডির পাতিলে রান্দে,menoʃɔn gɾɐmeɾ mɐnuʃɾɐ mɐdɪɾ pɐt̪ɪle ɾɐnd̪e,ɡɔramerɔ man̪uʂra matirɔ pat̪il̪e ran̪n̪a kɔre
আমার ছোট ভাই সিমের শিমের তরকারী দিয়ে ভাত খেতে খুব ভালবাসে, ময়মনসিংহঃ আমার ছোট ভাই উশশির সালুন দিয়া ভাত খাইতে মেলা ভালবাসে,mɔʲɪns ɐmɐɾ cʰoto bʱɐ͡ɪ̯ uʃʃɪɾ sɐlun d̪ɪʲɐ bʱɐt̪ kʰɐ͡ɪ̯t̪e mɛlɐ bʱɐlbɐʃe,amarɔ t͡ɕʰotɔ b̤ai s̪imerɔ ɕimerɔ t̪ɔrɔkari d̪ie̯e b̤at̪ɔ kʰet̪e kʰubɔ b̤al̪bas̪e
এই শিশুটি পাকা পেঁপে খাচ্ছে, ময়মনসিংহঃ এই আবুডা পাকনা পেঁপে খাইতাসে,mɔʲensɪn e͡ɪ̯ ɐbudɐ pɐknɐ pẽpe kʰɐ͡ɪ̯t̪ɐʃe,ei ɕiɕuti paka peঁpe kʰat͡ɕt͡ɕʰe
আব্বু গ্রাম থেকে আসার সময় অনেক বড় বড় জাম্বুরা কিনে এনেছে, ময়মনসিংহঃ আব্বা গ্রাম থাইক্কা আওনের সময় মেলা বড় বড় জাম্বুরা কিন্না আনসে, mɔʲenʃɔn ɐbbɐ gɾɐm t̪ʰɐ͡ɪ̯kkɐ ɐ͡o̯neɾ ʃɔmɔe̯ mɛlɐ bɔɽo bɔɽo ɟɐmbuɾɐ kɪnnɐ ɐnoʃe,abbu ɡɔramɔ t̪ʰeke as̪arɔ s̪ɔme̯ɔ on̪ekɔ bɔɽɔ bɔɽɔ d͡ʑambura kin̪e en̪et͡ɕʰe
আমার আম্মু জামরুল খাচ্ছে, ময়মনসিংহঃ আমার আম্মা জামরুল খাইতাসে,menosɪng ɐmɐɾ ɐmmɐ ɟɐmɾul kʰɐ͡ɪ̯t̪ɐʃe,amarɔ ammu d͡ʑamrul̪ɔ kʰat͡ɕt͡ɕʰe
আমার ছোট ভাই বিকালে ছাদে উঠে পাশের বাসার ছাদের কবুতর দেখে, ময়মনসিংহঃ আমার ছোট ভাই বিকালে ছাদে উইত্থা পাশের বাসার ছাদের কবুতর দেহে,mɔʲensɪn ɐmɐɾ cʰoto bʱɐ͡ɪ̯ bɪkɐle cʰɐd̪e u͡ɪ̯t̪t̪ʰɐ pɐʃeɾ bɐʃɐɾ cʰɐd̪eɾ kobut̪ɔɾ d̪ehe,amarɔ t͡ɕʰotɔ b̤ai bikal̪e t͡ɕʰad̪e utʰe paɕerɔ bas̪arɔ t͡ɕʰad̪erɔ kɔbut̪ɔrɔ d̪ekʰe
আমাদের গ্রামের বাড়িতে অনেক গুলা মুরগির বাচ্চা আছে, ময়মনসিংহঃ আমরার গ্রামের বাড়িত অনেক গুলা মুরগির বাচ্চা আসে,menʃɪn ɐmɾɐɾ gɾɐmeɾ bɐɽɪt̪o ɔnek gulɐ muɾgɪɾ bɐccɐ ɐʃe,amad̪erɔ ɡɔramerɔ baɽit̪e on̪ekɔ ɡul̪a murɡirɔ bat͡ɕt͡ɕa at͡ɕʰe
শিশুটি একটি মুরগির বাচ্চা কলে নিয়েছে, ময়মনসিংহঃ আবুডা একটা মুরগির বাচ্চা কোলে নিসে,menʃɪn ɐbudɐ ɛktɐ muɾgɪɾ bɐccɐ kole nɪʃe,ɕiɕuti ekti murɡirɔ bat͡ɕt͡ɕa kɔl̪e n̪ie̯et͡ɕʰe
আমার ছোট বোন খুবই বোকা, ময়মনসিংহঃ আমার ছোট বইন খুবই বোকা,mɔʲensɪn ɐmɐɾ cʰoto bo͡ɪ̯n kʰubɪ bokɐ,amarɔ t͡ɕʰotɔ bon̪ɔ kʰubi boka
গ্রামের বারি গিয়ে আমি একা একা সাঁতার কেটেছি, ময়মনসিংহঃ গ্রামের বারি গিয়া আমি একলা একলা সাঁতার কাটসি,menʃɪnho gɾɐmeɾ bɐɾɪ gɪʲɐ ɐmɪ ɛklɐ ɛklɐ ʃɐ̃t̪ɐɾ kɐtsɪ,ɡɔramerɔ bari ɡie̯e ami eka eka s̪ɔ̃t̪arɔ ketet͡ɕʰi
"আমার আব্বু , আম্মু , ভাই, বোন ড্রয়িংরুমে বসে আছে"," ময়মনসিংহঃ আমার আব্বা , আম্মা , ভাই, বইন ড্রয়িংরুমে বয়া আসে","mɪmɪng ɐmɐɾ ɐbbɐ, ɐmmɐ, bʱɐ͡ɪ̯, bo͡ɪ̯n dɾoʲɪŋɾume bɔʲɐ ɐʃe","amarɔ abbu , ammu , b̤ai, bon̪ɔ dre̯iŋrume bɔs̪e at͡ɕʰe"
আমাদের ঘরের স্টোররুমটি অনেক বড়, ময়মনসিংহঃ আমরার ঘরের স্টোররুমডা মেলা বড়,mɔnoʃɔn ɐmɾɐɾ gʱɔɾeɾ stoɾɾumdɐ mɛlɐ bɔɽo,amad̪erɔ ̤ɡ̤ɔrerɔ s̪torrumɔti on̪ekɔ bɔɽɔ
শিশুটি একটি বিড়াল ছানাকে আদর করছে, ময়মনসিংহঃ আবুডা একটা বিলাইয়ের বাচ্চারে আদর করতাসে,menʃɪn ɐbudɐ ɛktɐ bɪlɐ͡ɪ̯ʲeɾ bɐccɐɾe ɐd̪oɾ koɾt̪ɐʃe,ɕiɕuti ekti biɽal̪ɔ t͡ɕʰan̪ake ad̪ɔrɔ kɔrɔt͡ɕʰe
আমার বড় ভাই বেগুন তরকারির ঝোল দুপুরে ভাত খেয়েছে, ময়মনসিংহঃ আমার বড় ভাই বেগুন তরকারির ঝোল দিয়া দুপুরে ভাত খাইসে,menʃɪnh ɐmɐɾ bɔɽo bʱɐ͡ɪ̯ begun t̪ɔɾkɐɾɪɾ ɟʱol d̪ɪʲɐ d̪upuɾe bʱɐt̪ kʰɐ͡ɪ̯ʃe,amarɔ bɔɽɔ b̤ai beɡun̪ɔ t̪ɔrɔkarirɔ d͡ʑ̤ol̪ɔ d̪upure b̤at̪ɔ kʰee̯et͡ɕʰe
আমার আব্বু লাউ দিয়ে চিংড়ি মাছের ঝোল খুব পছন্দ করে, ময়মনসিংহঃ আমার আব্বা লাউ দিয়া চিংড়ি মাছের ঝোল আমার মেলা পসন্দ করে, mɔʃɪng ɐmɐɾ ɐbbɐ lɐ͡u̯ d̪ɪʲɐ cɪŋɽɪ mɐcʰeɾ ɟʱol ɐmɐɾ mɛlɐ pɔʃond̪o koɾe,amarɔ abbu l̪au d̪ie̯e t͡ɕiŋɽi mat͡ɕʰerɔ d͡ʑ̤ol̪ɔ kʰubɔ pɔt͡ɕʰɔn̪d̪ɔ kɔre
আমার শীতের দিনে গোসল করতে ভালো লাগে না, ময়মনসিংহঃ আমার শীতের দিনে গোসল করতে ভালা লাগে না,menʃɪn ɐmɐɾ ʃɪt̪eɾ d̪ɪne gosol koɾt̪e bʱɐlɐ lɐge nɐ,amarɔ ɕit̪erɔ d̪in̪e ɡos̪ɔl̪ɔ kɔrɔt̪e b̤al̪o l̪aɡe n̪a
আমার বোন গ্রামের বাড়ীতে গিয়ে পুকুরে গোসল করে, ময়মনসিংহঃ আমার বইন গ্রামের বাড়ীত গিয়া পুস্কুনিতে গোসল করে,menoʃɔn ɐmɐɾ bo͡ɪ̯n gɾɐmeɾ bɐɽɪt̪o gɪʲɐ puʃkunɪt̪e gosol koɾe,amarɔ bon̪ɔ ɡɔramerɔ baɽit̪e ɡie̯e pukure ɡos̪ɔl̪ɔ kɔre
আমার আম্মু বলে যে তেঁতুল খেলে আমার বুদ্ধি কমে যাবে, ময়মনসিংহঃ আমার আম্মা কয় যে তেঁতুল খাইলে আমার বুদ্ধি কইম্মা যাইব,mɔʲensɪn ɐmɐɾ ɐmmɐ kɔe̯ ɟe t̪ẽt̪ul kʰɐ͡ɪ̯le ɐmɐɾ bud̪d̪ʱɪ ko͡ɪ̯mmɐ ɟɐ͡ɪ̯bo,amarɔ ammu bɔl̪e d͡ze t̪eঁt̪ul̪ɔ kʰel̪e amarɔ bud̪d̪̤i kɔme d͡zabe
আমার আব্বু বাজার থেকে আমাদের জন্য তেঁতুল কিনে এনেছে, ময়মনসিংহঃ আমার আব্বা বাজারতে আমরার লাইজ্ঞা তেঁতুল কিন্না আনসে,mɔʲenogho ɐmɐɾ ɐbbɐ bɐɟɐɾt̪e ɐmɾɐɾ lɐ͡ɪ̯ggɐ t̪ẽt̪ul kɪnnɐ ɐnoʃe,amarɔ abbu bad͡ʑarɔ t̪ʰeke amad̪erɔ d͡ʑɔn̪d͡zɔ t̪eঁt̪ul̪ɔ kin̪e en̪et͡ɕʰe
আমার গ্রামের বাড়ীর উঠান অনেক বড়, ময়মনসিংহঃ আমার গ্রামের বাড়ীর উঠান মেলা বড়,mɔlɪn ɐmɐɾ gɾɐmeɾ bɐɽɪɾ utʰɐn mɛlɐ bɔɽo,amarɔ ɡɔramerɔ baɽirɔ utʰan̪ɔ on̪ekɔ bɔɽɔ
এই শিশুটি গ্রামের বাড়ীর উঠানে খেলছে, ময়মনসিংহঃ এই আবুডা গ্রামের বাড়ীর উঠানে খেলতাসে,mɔʲensɪn e͡ɪ̯ ɐbudɐ gɾɐmeɾ bɐɽɪɾ utʰɐne kʰelt̪ɐʃe,ei ɕiɕuti ɡɔramerɔ baɽirɔ utʰan̪e kʰel̪t͡ɕʰe
ছোট বাচ্চাটি অনেক অসুস্থ, ময়মনসিংহঃ ছোট বাচ্চাডা অনেক অসুস্থ,menʃɪn cʰoto bɐccɐdɐ ɔnek ɔʃust̪ʰo,t͡ɕʰotɔ bat͡ɕt͡ɕati on̪ekɔ os̪us̪t̪ʰɔ
একটি আহত শিশুটি রাস্তায় দাঁড়িয়ে কাঁদছে, ময়মনসিংহঃ একটা আহত আবুডা রাস্তায় খাড়ায়া কানতাসে,menʃɪnho ɛktɐ ɐht̪o ɐbudɐ ɾɐst̪ɐe̯ kʰɐɽɐʲɐ kɐnt̪ɐʃe,ekti ahɔt̪ɔ ɕiɕuti ras̪t̪ae̯ɔ d̪ɔ̃ɽie̯e kɔ̃d̪ɔt͡ɕʰe
আমার ছোট বোনকে আজকে সকালে হাসপাতালে নেয়া হয়েছে, ময়মনসিংহঃ আমার ছোট বইনরে আইজকে সহালে হাসপাতালে নেয়া হইসে,mɔʲensɪn ɐmɐɾ cʰoto bo͡ɪ̯nɾe ɐ͡ɪ̯ɟke ʃɔhɐle hɐʃpɐt̪ɐle neʲɐ ho͡ɪ̯ʃe,amarɔ t͡ɕʰotɔ bon̪ke ad͡ʑke s̪ɔkal̪e has̪pat̪al̪e n̪ee̯a he̯et͡ɕʰe
আব্বু বলেছে বৃষ্টি হলে বারান্দার গাছে পানি দেওয়ার প্রয়োজন নাই, ময়মনসিংহঃ আব্বা কইসে বৃষ্টি হইলে বারান্দার গাছে পানি দেওনের দরকার নাই, mɔʲensɪn ɐbbɐ ko͡ɪ̯ʃe bɾɪʃtɪ ho͡ɪ̯le bɐɾɐnd̪ɐɾ gɐcʰe pɐnɪ d̪e͡o̯neɾ d̪ɔɾkɐɾ nɐ͡ɪ̯,abbu bɔl̪et͡ɕʰe bɽiʂti hɔl̪e baran̪d̪arɔ ɡat͡ɕʰe pan̪i d̪eoe̯arɔ pre̯od͡ʑɔn̪ɔ n̪ai
আমার আম্মু বৃষ্টি হলেও বারান্দার গাছে পানি দেয়, ময়মনসিংহঃ আমার আম্মা বৃষ্টি হইলেও বারান্দার গাছে পানি দেয়, mɪmɪng ɐmɐɾ ɐmmɐ bɾɪʃtɪ ho͡ɪ̯le͡o̯ bɐɾɐnd̪ɐɾ gɐcʰe pɐnɪ d̪ee̯,amarɔ ammu bɽiʂti hɔl̪eo baran̪d̪arɔ ɡat͡ɕʰe pan̪i d̪ee̯
