bangla_speech_word,bangla_speech_ipa,barishal_word,barishal_ipa,sylhet_word,sylhet_ipa,mymensingh_word,mymensingh_ipa,noakhali_word,noakhali_ipa,chittagong_word,chittagong_ipa,english_translation,PIE_root,PIE_gloss
স্বাভাবিক,s̪bab̤abikɔ,স্বাভাবিক,ʃɐbʱɐbɪk,স্বাভাবিক,ʃɐbʱɐbɪk,স্বাভাবিক,ʃɐbʱɐbɪk,স্বাভাবিক,ʃɐvɐbɪk,স্বাভাবিক,ʃɐbʱɐbɪk,Normal,2. g̑en-,normal
স্বামী,s̪bami,জামাই,ɟɐmɐ͡ɪ̯,স্বামী,ʃɐmɪ,জামাই,ɟɐmɐ͡ɪ̯,স্বামী,ʃɐmɪ,জামাই,zɐmɐ͡ɪ̯,Swami,se-,swami
স্বামীও,s̪bamio,জামাইও,ɟɐmɐ͡ɪ̯o,জামাইও,ɟɐmɐ͡ɪ̯o,জামাইও,ɟɐmɐ͡ɪ̯o,স্বামীও,ʃɐmɪ͡o̯,জামাই,ɟɐmɐ͡ɪ̯,Husband,bheu-,husband
স্বামীকে,s̪bamike,জামাইরে,ɟɐmɐ͡ɪ̯ɾe,স্বামীরে,ʃɐmɪɾe,জামাইরে,ɟɐmɐ͡ɪ̯ɾe,জামাইরে,ɟɐmɐ͡ɪ̯ɾe,জামাইরে,zɐmɐ͡ɪ̯ɾe,Husband,bheu-,husband
স্বামীর,s̪bamirɔ,জামাইর,ɟɐmɐ͡ɪ̯ɾ,স্বামীর,ʃɐmɪɾ,স্বামীর,ʃɐmɪɾ,স্বামীর,ʃɐmɪɾ,জামাইর,zɐmɐ͡ɪ̯ɾ,Husband,bheu-,husband
স্বীকার,s̪bikarɔ,স্বীকার,ʃɪkɐɾ,সিকার,ʃɪkɐɾ,স্বীকার,ʃɪkɐɾ,স্বীকার,ʃɪkɐɾ,স্বীকার,ʃɪkɐɾ,Acknowledgment,2. g̑en-,acknowledge
স্মার্ট,s̪martɔ,এস্মার্ট,esmɐɾt,স্মার্ট,sɐɾt,স্মার্ট,sɐɾt,স্মার্ট,sɐɾt,অয়ই,ɔʲɪ,Smarter,smerd-,smart
স্মৃতি,s̪mɽit̪i,স্মৃতি,sɾɪt̪ɪ,স্মৃতি,sɾɪt̪ɪ,স্মৃতি,sɾɪt̪ɪ,স্মিতি,sɪt̪ɪ,সৃতি,sɾɪt̪ɪ,Memory,(s)mer-,memory
স্মৃতিগুলো,s̪mɽit̪iɡul̪o,সৃতি,sɾɪt̪ɪ,ঘটনাগুইন,gʱɔtonɐgu͡ɪ̯n,স্মৃতিগুলো,sɾɪt̪ɪgulo,কথা,kɔt̪ʰɐ,অর,ɔɾ,Memory,(s)mer-,memory
স্লোগান,s̪l̪oɡan̪ɔ,স্লোগান,slogɐn,স্লোগান,slogɐn,স্লোগান,slogɐn,স্লোগান,slogɐn,স্লোগান,slogɐn,Slog,g̑ā̆r-,slogan
হইছে,hit͡ɕʰe,হইছে,ho͡ɪ̯cʰe,ওইছে,o͡ɪ̯cʰe,হইছে,ho͡ɪ̯cʰe,অইছে,e͡ɪ̯cʰe,অইয়ে,ɔ͡ɪ̯ʲe,Beyond,3. e-,beyond
হইত,hit̪,হইতে,ho͡ɪ̯t̪e,লাগতো,lɐgt̪o,হইত,ho͡ɪ̯t̪o,লাইগতো,lɐ͡ɪ̯gɔt̪o,ফইত্তো,fo͡ɪ̯t̪t̪o,In,1. en,in
হইল,hil̪,হইছে,ho͡ɪ̯cʰe,অইলো,ɔ͡ɪ̯lo,হইল,ho͡ɪ̯l,হইলো,ho͡ɪ̯lo,অইল,ɔ͡ɪ̯l,Hung,k̑enk-,hung
হওয়া,hoe̯a,থামায়,t̪ʰɐmɐe̯,অউয়া,ɔ͡u̯ʲɐ,হওয়ন,hoʲon,যাওন,ɟɐ͡o̯n,চুল,cul,Be,bheu-,be
হওয়ার,hoe̯arɔ,হওয়ার,hoʷɐɾ,অওয়ার,ɔ͡o̯ʷɐɾ,হওয়ার,hoʷɐɾ,ওইবার,o͡ɪ̯bɐɾ,বিয়া,bɪʲɐ,Be,bheu-,be
হওয়ার,hoe̯arɔ,হওয়ার,hoʷɐɾ,বিয়া,bɪʲɐ,হওনের,honeɾ,ঐবের,o͡ɪ̯beɾ,হতা,cɔleɾ,Be,bheu-,be
হওয়ায়,hoe̯ae̯ɔ,হওয়ার,hoʷɐɾ,মুই,mu͡ɪ̯,হওনে,hone,অওনে,ɔ͡o̯ne,আই,ɐ͡ɪ̯,Out,ū̆d-,out
হচ্ছে,hɔt͡ɕt͡ɕʰe,হইতেয়াছেনা,ho͡ɪ̯t̪eʲɐcʰenɐ,অর,ɔɾ,হইতাসে,ho͡ɪ̯t̪ɐʃe,না,nɐ,অর,ɔɾ,Be,bheu-,be
হঠাৎ,hɔtʰat̪ɔ,হঠাৎ,hɔtʰɐt̪,আখতা,ɐkʰt̪ɐ,হঠাৎ,hɔtʰɐt̪,হঠাৎ,hɔtʰɐt̪,অটাথ,ɔtɐt̪ʰ,Suddenly,1. ei-,sudden
হতাশার,hɔt̪aɕarɔ,মইধ্যে,mo͡ɪ̯d̪d̪ʱe,হতাশাত,hot̪ɐʃɐt̪,হতাশার,hot̪ɐʃɐɾ,হতাশার,hot̪ɐʃɐɾ,হতাশার,hot̪ɐʃɐɾ,Frusty,reudh-,rust
হতে,hɔt̪e,হইতে,ho͡ɪ̯t̪e,অইতে,ɔ͡ɪ̯t̪e,হইতে,ho͡ɪ̯t̪e,ইচ্ছা,ɪccʰɐ,অইবা,ɔ͡ɪ̯bɐ,To,de-,to
হতেই,hɔt̪ei,হইয়াই,ho͡ɪ̯ʲɐ͡ɪ̯,ওইতেউ,o͡ɪ̯t̪e͡u̯,হইতেই,ho͡ɪ̯t̪e͡ɪ̯,অইতেই,ɔ͡ɪ̯t̪e͡ɪ̯,অইয়েরে,ɔ͡ɪ̯ʲeɾe,In,1. en,in
হতো,hɔt̪o,হইতে,ho͡ɪ̯t̪e,মজা,mɔɟɐ,হইত,ho͡ɪ̯t̪o,খাওন,beʃɪ,অইতো,ɔ͡ɪ̯t̪o,Was,1. u̯es-,was
হতো?,hɔt̪o?,হইতে?,ho͡ɪ̯t̪e?,কিতা,kɪt̪ɐ,হইতো?,ho͡ɪ̯t̪o?,তোওয়ার,t̪o͡o̯ʷɐɾ,অইতো?,ɔ͡ɪ̯t̪o?,Was?,1. u̯es-,was
হবার,hɔbarɔ,যাওয়ার,ɟɐ͡o,অওয়ার,ɔ͡o̯ʷɐɾ,শেষ,ʃeʃ,পরেও,pɔɾe͡o̯,ফরও,pʰɔɾo,Cause,klēu-,clause
হবে,hɔbe,হইবে,ho͡ɪ̯be,অইবো,ɔ͡ɪ̯bo,হইব,ho͡ɪ̯bo,ওইবো,o͡ɪ̯bo,ন,nɔ,Will,2. u̯el-,will
হয়,he̯ɔ,হয়,hɔe̯,মনে,mone,হইসে,ho͡ɪ̯ʃe,ওয়,oe̯,ফোয়ারে,foʷɐɾe,Is,es-,is
হয়ে,he̯e,হইয়া,ho͡ɪ̯ʲɐ,অই,ɔ͡ɪ̯,হয়া,hɔʲɐ,অই,ɔ͡ɪ̯,গেইয়্যুয়,ge͡ɪ̯ʲue̯,In,1. en,in
হয়েছিল,he̯et͡ɕʰil̪,বিরক্ত,bɪɾokt̪o,ওইছলায়,o͡ɪ̯cʰɔlɐe̯,হইসিল?,ho͡ɪ̯sɪl?,অইছিলো?,e͡ɪ̯cʰɪlo?,অইলে?,ɛ͡ɪ̯le?,Was,1. u̯es-,was
হয়েছিল,he̯et͡ɕʰil̪ɔ,হইছেলে,ho͡ɪ̯cʰele,অর,ɔɾ,হইসিল,ho͡ɪ̯sɪl,অইছিলো,e͡ɪ̯cʰɪlo,অর,ɔɾ,Was,1. u̯es-,was
হয়েছে,he̯et͡ɕʰe,হইছে,ho͡ɪ̯cʰe,অইছে,e͡ɪ̯cʰe,হইসে,ho͡ɪ̯ʃe,অইছে,e͡ɪ̯cʰe,অইয়্যে,ɔ͡ɪ̯kt̪e,Have been,kap-,behave
হরিণের,hɔrinerɔ,হরিণের,hoɾɪneɾ,হরিণ,hoɾɪn,হরিণের,hoɾɪneɾ,হরিনের,hoɾɪneɾ,অরিনর,ɔɾɪnoɾ,Deer,4. dheu-,deer
হল,hɔl̪ɔ,হইলো,ho͡ɪ̯lo,অইলো,ɔ͡ɪ̯lo,ছেড়িরার,cʰeɽɪɾɐɾ,হইলো,ho͡ɪ̯lo,মুল্যবান,mullobɐn,Hall,4. k̑el-,hall
হলাম,hɔl̪am,হইছি,ho͡ɪ̯cʰɪ,অইলাম,ɔ͡ɪ̯lɐm,হইলাম,ho͡ɪ̯lɐm,অইলাম,ɔ͡ɪ̯lɐm,গিয়ি,gɪʲɪ,Be,bheu-,be
হলাম,hɔl̪amɔ,হইলাম,ho͡ɪ̯lɐm,ওইছি,o͡ɪ̯cʰɪ,হইলাম,ho͡ɪ̯lɐm,অইলাম,ɔ͡ɪ̯lɐm,হইয়ি,ho͡ɪ̯ʲɪ,Be,bheu-,be
হলে,hɔl̪e,হইলে,ho͡ɪ̯le,অইলে,ɛ͡ɪ̯le,হইলে,ho͡ɪ̯le,জানাজানি,ɟɐnɐɟɐnɪ,অইলে,ɛ͡ɪ̯le,In,1. en,in
হলেও,hɔl̪eo,হইলেও,ho͡ɪ̯le͡o̯,অইলেও,ɛ͡ɪ̯le͡o̯,হইলেও,ho͡ɪ̯le͡o̯,অইলেও,ɛ͡ɪ̯le͡o̯,অইলেও,ɛ͡ɪ̯le͡o̯,But,ū̆d-,but
হলেন,hɔl̪en̪ɔ,হইলে,ho͡ɪ̯le,যোদ্ধা,ɟod̪d̪ʱɐ,হইলেন,ho͡ɪ̯len,অইলেন,ɛ͡ɪ̯len,ডর,dɔɾ,Hunger,2. kenk-,hunger
হলো,hɔl̪o,হইলো,ho͡ɪ̯lo,অইলো,ɔ͡ɪ̯lo,করান,kɔɾɐn,লাভ,lɐbʱ,অইলদি,ɔ͡ɪ̯ld̪ɪ,Is,es-,is
হাঁট,hɔ̃tɔ,হাত,hɐt̪,হাত,hɐt̪,হাঁত,hɐ̃t̪,হাট,hɐt,হাত্তান,hɐt̪t̪ɐn,Walk,7. u̯el-,walk
হাঁটছিল,hɔ̃tɔt͡ɕʰil̪,মাইয়া,mɐ͡ɪ̯ʲɐ,হাটের,hɐteɾ,হাঁটতাসিল,hɐ̃tt̪ɐʃɪl,হাইডেআছিলো,hɐ͡ɪ̯de͡ɐ̯cʰɪlo,আডের,ɐdeɾ,Walk,7. u̯el-,walk
হাঁটছে,hɔ̃tɔt͡ɕʰe,হাটতেয়াছে,hɐtt̪eʲɐcʰe,আটের,ɐteɾ,হাটতাসে,hɐtt̪ɐʃe,আডের,ɐdeɾ,আডের,ɐdeɾ,Walking,4. dheu-,Dwaling
হাঁটছেন,hɔ̃tɔt͡ɕʰen̪ɔ,হাঁটতেয়াছে,hɐ̃tt̪eʲɐcʰe,একলগে,ɛklgk,হাঁটতাসেন,hɐ̃tt̪ɐʃen,আডের,ɐdeɾ,তিনযন,t̪ɪnzɔn,Walking,4. dheu-,Dwaling
হাজার,had͡ʑar,হাজার,hɐɟɐɾ,ওইলো,o͡ɪ̯lo,হাজার,hɐɟɐɾ,আজার,ɐɟɐɾ,হাযার,hɐzɐɾ,Thousand,tēu-,thousand
হাজার,had͡ʑarɔ,হাাজার,hɐɐɟɐɾ,হাজার,hɐɟɐɾ,হাজার,hɐɟɐɾ,হাজার,hɐɟɐɾ,হাজার,hɐɟɐɾ,Thousand,tēu-,thousand
হাজারো,had͡ʑaro,হাজারো,hɐɟɐɾo,হাজার,hɐɟɐɾ,হাজারো,hɐɟɐɾo,হাজারো,hɐɟɐɾo,আযারো,ɐzɐɾo,Thousands,tēu-,thousand
হাজির,had͡ʑirɔ,হাজির,hɐɟɪɾ,হাজির,hɐɟɪɾ,হাজির,hɐɟɪɾ,হাজির,hɐzɪɾ,আযির,ɐzɪɾ,Appeared,2d. per-,apparel
হাত,hat̪ɔ,হাত,hɐt̪,হাত,hɐt̪,হাত,hɐt̪,গাত,gɐt̪,গাত,gɐt̪,Hand,1. en,and
হাতটা,hat̪ta,হাতটা,hɐt̪tɐ,হাত,hɐt̪,হাতটা,hɐt̪tɐ,হাত,hɐt̪,আত্তান,ɐt̪t̪ɐn,Hand,1. en,and
হাতের,hat̪erɔ,হাতের,hɐt̪eɾ,ওর,oɾ,হাতের,hɐt̪eɾ,হাতের,hɐt̪eɾ,আতর,ɐt̪oɾ,Hand,1. en,and
হাতড়ালেন,hat̪ɽal̪en̪,হাতাইছে,hɐt̪ɐ͡ɪ̯cʰe,তলা,t̪ɔlɐ,হাতড়াইসেন,hɐt̪ɽɐ͡ɪ̯sen,হাতড়াইলেন,hɐt̪ɽɐ͡ɪ̯len,হাতদিয়ি,hɐt̪d̪ɪʲɪ,Shake,(s)kek-,shake
হাবিব,habibɔ,হাবিব,hɐbɪb,হাবিব,hɐbɪb,হাবিব,hɐbɪb,হাবিব,hɐbɪb,হাবিব,hɐbɪb,Hug,k̑enk-,hung
হার,harɔ,ঠইজ্ঞা,tʰo͡ɪ̯ggɐ,হার,hɐɾ,হার,hɐɾ,এ,e,মানে,mɐne,Rate,1. ar-,rate
হারবে,harbe,ঠকবে,tʰokbe,কোনোদিনও,konod̪ɪno,হারতো,hɐɾt̪o,হাইরতো,hɐ͡ɪ̯ɾot̪o,দিন,d̪ɪn,Hare,k̑as-,hare
হারাবো,harabo,হারামু,hɐɾɐmu,হারাই,hɐɾɐ͡ɪ̯,হারায়াম,hɐɾɐʲɐm,ধরি,d̪ʱoɾɪ,আঁযি,ɐ̃zɪ,Loser,2. leu-,lose
হারালে,haral̪e,হারাইলে,hɐɾɐ͡ɪ̯le,আরাইলে,ɐɾɐ͡ɪ̯le,হারাইলে,hɐɾɐ͡ɪ̯le,আরাইলে,ɐɾɐ͡ɪ̯le,আঁযিলে,ɐ̃zɪle,Lost,2. leu-,lost
হারায়,harae̯ɔ,হারাইয়া,hɐɾɐ͡ɪ̯ʲɐ,হারাই,hɐɾɐ͡ɪ̯,হারায়া,hɐɾɐʲɐ,আরাই,ɐɾɐ͡ɪ̯,গেয়্যুই,gekd̪ʱu͡ɪ̯,Losen,2. leu-,lose
হারিয়ে,harie̯e,হারাইয়া,hɐɾɐ͡ɪ̯ʲɐ,আরাই,ɐɾɐ͡ɪ̯,হারায়া,hɐɾɐʲɐ,হই,ho͡ɪ̯,অই,ɔ͡ɪ̯,Lost,2. leu-,lost
হারিয়ে,harie̯e,হারাইয়া,hɐɾɐ͡ɪ̯ʲɐ,কোয়াইয়া,koʷɐ͡ɪ̯ʲɐ,হারায়া,hɐɾɐʲɐ,আরাই,ɐɾɐ͡ɪ̯,আঁযি,ɐ̃zɪ,Lost,2. leu-,lost
হালকা,hal̪ka,হালকা,hɐlkɐ,থুরা,t̪ʰuɾɐ,হালকা,hɐlkɐ,হালকা,hɐlkɐ,এক্কানা,ɛkkɐnɐ,Light,leuk-,light
হাশির,haɕirɔ,হাশির,hɐʃɪɾ,হাশির,hɐʃɪɾ,হাসির,hɐʃɪɾ,হাসির,hɐʃɪɾ,হাশির,hɐʃɪɾ,Hamir,1. k̑er(s)-,hair
হাসছি,has̪t͡ɕʰi,হাসতেয়াছি,hɐʃt̪eʲɐcʰɪ,হাসছি,hɐʃcʰɪ,হাসছি,hɐʃcʰɪ,আইসছি,ɐ͡ɪ̯ʃcʰɪ,আসির,ɐʃɪɾ,Laugh,klēg-,laugh
হাসতে,has̪t̪e,হাসতে,hɐʃt̪e,আসতে,ɐʃt̪e,হাসতে,hɐʃt̪e,হাইসতে,hɐ͡ɪ̯ʃt̪e,আইশত,ɐ͡ɪ̯ʃɔt̪o,Laugh,klēg-,laugh
হাসপাতাল,has̪pat̪al̪ɔ,হাসপাতাল,hɐʃpɐt̪ɐl,হাসপাতাল,hɐʃpɐt̪ɐl,হাসপাতাল,hɐʃpɐt̪ɐl,হাসপাতাল,hɐʃpɐt̪ɐl,হাসফাতালত,hɐʃfɐt̪ɐlɔt̪o,Hospital,ghosti-s,hospital
হাসবে,has̪be,হাসবে,hɐʃbe,হাসবো,hɐʃbo,হাসব,hɐʃbo,অনেক,ɔnek,বহুত,bohut̪,Smiling,slenk-,sling
হাসাহাসি,has̪ahas̪i,করবেন,koɾben,খরবা,kʰoɾbɐ,হাসাহাসি,hɐʃɐhɐʃɪ,হাসাহাসি,hɐʃɐhɐʃɪ,গইজ্জন,gɔ͡ɪ,Laugh,klēg-,laugh
হাসি,has̪i,হাসি,hɐʃɪ,হাসি,hɐʃɪ,হাসি,hɐʃɪ,হাসি,hɐʃɪ,আশি,ɐʃɪ,Laugh,klēg-,laugh
হাসিনা,has̪in̪a,শেখ,ʃekʰo,শেখ,ʃex,হাসিনা,hɐʃɪnɐ,শেক,ʃek,হাসিনা,hɐʃɪnɐ,Gesture,1. g̑en-,geniture
হাসির,has̪irɔ,হাসির,hɐʃɪɾ,হাসির,hɐʃɪɾ,হাসির,hɐʃɪɾ,আসির,ɐʃɪɾ,আসির,ɐʃɪɾ,Laugh,klēg-,laugh
হাসে,has̪e,ভেত্কায়,bʱet̪kɐe̯,হাসে,hɐʃe,হাসেনা,hɐʃenɐ,আশেনা,ɐʃenɐ,ন,nɔ,Laugh,klēg-,laugh
হায়রে,hae̯re,হায়রে,hɐʲɾe,হায়রে,hɐʲɾe,হায়রে,hɐʲɾe,হোয়রে,heɐʲɾe,হায়রে,hɐʲɾe,Alas,3. lē(i)-,alas
হিংসা,hiŋs̪a,হিংসা,hɪŋʃɐ,হিংসা,hɪŋʃɐ,হিংসা,hɪŋʃɐ,হংসা,hɔŋʃɐ,ইংসা,ɪŋʃɐ,Jealousy,i̯ā-,jealous
হিসাব,his̪abɔ,হিসাব,hɪʃɐb,হিসাব,hɪʃɐb,হিসাব,hɪʃɐb,হিসাব,hɪʃɐb,মিলাইত,mɪlɐ͡ɪ̯t̪o,Account,2. peu-,account
হিসাবে,his̪abe,হিসাবে,hɪʃɐbe,নদী,nod̪ɪ,হিসাবে,hɪʃɐbe,হিসাবে,hɪʃɐbe,নদি,nod̪ɪ,As,1. al-,as
হিসেব,his̪ebɔ,হিশাব,hɪʃɐb,হিসাব,hɪʃɐb,হিসেব,hɪʃeb,হিসাব,hɪʃɐb,হিসাব,hɪʃɐb,Calculation,7. u̯el-,vallation
হিসেবে,his̪ebe,হিসাবে,hɪʃɐbe,হিসাবে,hɪʃɐbe,হিসাবে,hɪʃɐbe,হিসাবে,hɪʃɐbe,হিসেবে,hɪʃebe,As,1. al-,as
হীন,hin̪ɔ,পেরেম,peɾem,ছাড়া,cʰɐɽɐ,হীন,mɐnuʃ,প্রেমহীন,pɾemhɪn,ফ্রেমহীন,fɾemhɪn,Inferior,n̥dhos,inferior
হুমায়ুন,humae̯un̪ɔ,হইলে,ho͡ɪ̯le,ওইলা,o͡ɪ̯lɐ,হুমায়ুন,humɐʲun,হুমাইয়ন,humɐ͡ɪ̯ʲon,হুমায়ুন,humɐʲun,Humayun,g̑hðem-,human
হৃদয়,hɽid̪e̯ɔ,মোন,mon,দেখিয়া,d̪exɪʲɐ,হৃদয়,ɾɪd̪ɔe̯,হৃদয়,ɾɪd̪ɔe̯,দেহি,d̪ehɪ,Heart,k̑ered-,heart
হৃদয়ের,hɽid̪e̯erɔ,মনের,moneɾ,মনের,moneɾ,মনের,moneɾ,হৃদয়ের,ɾɪd̪ɔʲeɾ,ভালা,vɐlɐ,Heart,k̑ered-,heart
হেঁটে,heঁte,হাইট্টা,hɐ͡ɪ̯ttɐ,হাটা,hɐtɐ,হাইটটা,hɐ͡ɪ̯ttɐ,হাটি,hɐtɪ,হাটি,hɐtɪ,Walking,4. dheu-,Dwaling
হেরে,here,যাইবে,ɟɐ͡ɪ̯be,হারিয়া,hɐɾɪʲɐ,হাইরা,hɐ͡ɪ̯ɾɐ,হারি,hɐɾɪ,ভালোবাসা,vɐlobɐʃɐ,Loser,2. leu-,lose
হেসে,hes̪e,হাসি,hɐʃɪ,মিষ্টি,mɪʃtɪ,হাইসসা,hɐ͡ɪ̯sʃɐ,হাসি,hɐʃɪ,আসি,ɐʃɪ,Laugh,klēg-,laugh
হোক,hok,হোক,hok,অইক,ɔ͡ɪ̯k,হোক,hok,ওক,ok,ওক,ok,Anyway,u̯eg̑h-,away
হোক,hokɔ,হোক,hok,হোক,hok,হোক,hok,অক,ɔk,উক,uk,Anyway,u̯eg̑h-,away
হোকনা,hokn̪a,হউক,hɔ͡u̯k,অউক,ɔ͡u̯k,হোকনা,hoknɐ,অকনা,ɔkonɐ,ওকএনা,okenɐ,No,1. nĕ,no
হ্যাঁ,hd͡zɔ̃,হয়,hɔe̯,ওয়ও,oʷo,হ,ho,এ,e,অ,ɔ,Yes,es-,yes
হয়,he̯ɔ,হয়,hɔe̯,না,nɐ,হয়,hɔe̯,ওনা,onɐ,ন,nɔ,Is,es-,is
হয়ছেন,he̯ɔt͡ɕʰen̪,হইছে,ho͡ɪ̯cʰe,ওইছোইন,o͡ɪ̯cʰo͡ɪ̯n,হইসেন,ho͡ɪ̯sen,অইছেন,e͡ɪ̯cʰen,অইয়ে,ɔ͡ɪ̯ʲe,Beyond,3. e-,beyond
হয়না,he̯ɔn̪a,হয়না,hɔʲnɐ,ওয়,oe̯,হয়না,hɔʲnɐ,অয়,ɔe̯,নো,no,Either,ku̯o-,either
হয়ে,he̯e,হইয়া,ho͡ɪ̯ʲɐ,হইয়া,ho͡ɪ̯ʲɐ,যায়,ɟɐe̯,ওই,o͡ɪ̯,অই,ɔ͡ɪ̯,In,1. en,in
হয়েও,he̯eo,হইয়াও,ho͡ɪ̯ʲɐ͡o̯,অইয়াও,ɔ͡ɪ̯ʲɐ͡o̯,হইয়াও,ho͡ɪ̯ʲɐ͡o̯,হয়েও,hoʲe͡o̯,অইয়েরেও,ɔ͡ɪ̯ʲeɾe͡o̯,Even,i̯em-,even
হয়েছিল,he̯et͡ɕʰil̪,হইছেলে,ho͡ɪ̯cʰele,অইছিল,e͡ɪ̯cʰɪlo,হইসিল,ho͡ɪ̯sɪl,ওইছে,o͡ɪ̯cʰe,অইয়ে,ɔ͡ɪ̯ʲe,Was,1. u̯es-,was
হয়েছে,he̯et͡ɕʰe,হইছে,ho͡ɪ̯cʰe,অইছে,e͡ɪ̯cʰe,হইসে,ho͡ɪ̯ʃe,ওইছে,o͡ɪ̯cʰe,অইয়্যে,ɔ͡ɪ̯kt̪e,Have been,kap-,behave
‘ফলের,‘ɸɔl̪erɔ,ফলের,pʰɔleɾ,'ফলের,'pʰɔleɾ,‘ফলের,'ʱɔpʰɔleɾ,ফলের,pʰɔleɾ,ফলের,pʰɔleɾ,'Fruit,bhrūg-,fruit
উপায়,upae̯ɔ,উপায়,upɐe̯,উফায়,upʰɐe̯,উপায়,upɐe̯,উপায়,upɐe̯,উফায়,upʰɐe̯,Way,u̯eg̑h-,way
উপায়,upae̯ɔ,উপায়,nɐ͡ɪ̯,উপায়,upɐe̯,উপায়,upɐe̯,উফায়,upʰɐe̯,দেহাইবর,d̪ehɐ͡ɪ̯bɔɾ,Way,u̯eg̑h-,way
উরাই,urai,উড়াই,uɽɐ͡ɪ̯,গুড্ডি,uɽɐ͡ɪ̯,উরাই,uɾɐ͡ɪ̯,উড়াই,uɽɐ͡ɪ̯,উরাই,uɾɐ͡ɪ̯,Fetish,2. dhē-,fetish
উরাবো,urabo,উড়ামু,uɽɐmu,উড়াইমু,uɽɐ͡ɪ̯mu,উরায়াম,uɾɐʲɐm,উড়ামু,uɽɐmu,উরাইয়ুম,uɾɐ͡ɪ̯ʲum,Domesticated,dem-,domestic
উল্টা,ul̪ta,গায়ে,gɐʲe,আবার,ɐbɐɾ,উল্টা,ultɐ,করি,koɾɪ,উল্ডা,uldɐ,Reverse,8. u̯er-,revere
উল্টো,ul̪to,উলডা,uldɐ,উলটা,ultɐ,উলডা,uldɐ,এ,e,উল্ডা,uldɐ,Opposite,apo-,apposite
উল্টোপাল্টা,ul̪topal̪ta,লইয়া,uldɐ,সন্দেহ,ʃɔnd̪eho,উল্টোপাল্টা,ultopɐltɐ,উল্ডাহাল্ডা,uldɐhɐldɐ,ফাল্ডা,fɐldɐ,Opposite,apo-,apposite
উৎসব,ut̪ɔs̪ɔbɔ,উৎসব,ut̪ʃɔb,উৎসব,ut̪ʃɔb,উৎসব,ut̪ʃɔb,উৎসব,ut̪ʃɔb,উৎসব,ut̪ʃɔb,Festival,dhēs-,festival
উড়ছে,uɽt͡ɕʰe,ওড়তেয়াছে,oɽt̪eʲɐcʰe,আকাশ-ও,ɐkɐʃ-o,উড়তাসে,uɽt̪ɐʃe,উইড়তেছে,u͡ɪ̯ɽt̪ecʰe,উড়ের,uɽeɾ,Flying,2. plāk-,fling
ঋতুর,ɽit̪urɔ,ঋতুর,ɾɪt̪uɾ,ঋতুর,ɾɪt̪uɾ,ঋতুর,ɾɪt̪uɾ,ঋতুর,ɾɪt̪uɾ,রিতুর,ɾɪt̪uɾ,Menstrual,mēnōt,menstrual
এ,e,এই,e͡ɪ̯,অউ,ɔ͡u̯,এ,e,এ,e,এই,e͡ɪ̯,This,1. to-,this
এই,ei,এই,e͡ɪ̯,এই,e͡ɪ̯,এই,e͡ɪ̯,এই,e͡ɪ̯,এই,e͡ɪ̯,This,1. to-,this
এইগুলো,eiɡul̪o,এইয়া,e͡ɪ̯ʲɐ,ইতা,ɪt̪ɐ,এইগুলা,e͡ɪ̯gulɐ,ইগিন,ɪgɪn,বেজ্ঞুনে,beggune,These,1. to-,these
এইটা,eita,এইডা,e͡ɪ̯dɐ,ইকটা,ɪktɐ,এইডা,e͡ɪ̯dɐ,এইটা,e͡ɪ̯tɐ,ইয়ান,ɪʲɐn,This,1. to-,this
এইটাই,eitai,এইডাই,e͡ɪ̯dɐ͡ɪ̯,অখটাউ,ɔkʰtɐ͡u̯,এইডাই,e͡ɪ̯dɐ͡ɪ̯,এইডাই,e͡ɪ̯dɐ͡ɪ̯,ইয়ানি,ɪʲɐnɪ,This,1. to-,this
এইটুকু,eituku,এউডু,e͡u̯du,থাখলে,t̪ʰɐkʰle,এইটুকু,e͡ɪ̯tuku,এদ্দুর,ed̪d̪uɾ,উফকার,ufkɐɾ,This,1. to-,this
এইদিকে,eid̪ike,এট্টু,ettu,ওদিকে,od̪ɪke,এইদিকে,e͡ɪ̯d̪ɪke,এমুই,emu͡ɪ̯,ইক্কা,ɪkkɐ,Here,k̑o-,here
এক,ekɔ,এক,ɛk,এক,ɛk,এক,ɛk,এক,ɛk,এক,ɛk,One,oi-no-,one
একজন,ekɔd͡ʑɔn̪ɔ,এউক্কা,e͡u̯kkɐ,একজন,ɛkɟon,একটা,ɛktɐ,বেডি,bedɪ,একজন,ɛkzon,One,oi-no-,one
একজনকে,ekɔd͡ʑɔn̪ɔke,একজনরে,ɛkɟonɾe,একজনকে,ɛkɟonke,একজনরে,ɛkɟonɾe,আরেকগা,ɐɾekgɐ,গরিয়েরে,goɾɪʲeɾe,One,oi-no-,one
একজনের,ekɔd͡ʑɔn̪erɔ,এউক্কা,ɛ͡u̯kkɐ,একগুর,ɛkguɾ,একজনের,ɛkɟoneɾ,এগগার,ɛggɐɾ,ইতার,ɪt̪ɐɾ,One,oi-no-,one
একটা,ekta,এউক্কা,e͡u̯kkɐ,এক,ɛk,একটা,bʱɐlɐ,এক,ɛk,উওজ্ঞা,u͡o̯ggɐ,One,oi-no-,one
একটাই,ektai,এউক্কাই,ɛ͡u̯kkɐ͡ɪ̯,খতা,xɔt̪ɐ,একটাই,ɛktɐ͡ɪ̯,এককান,ɛkkɐn,এক্কানই,ɛkkɐnɪ,One,oi-no-,one
