bangla_speech,regional,regional_ipa,bangla_speech_ipa
আমার সিদ্ধান্ত ভুল না সঠিক তা জানিনা,বরিশাল মোর সিদ্ধান্ত ভুল না সঠিক হেইয়া জানিনা, bɐɾɔhɐl moɾ ʃɪd̪d̪ʱɐnt̪o bʱul nɐ ʃɔtʰɪk he͡ɪ̯ʲɐ ɟɐnɪnɐ,amarɔ s̪id̪d̪̤an̪t̪ɔ b̤ul̪ɔ n̪a s̪ɔtʰikɔ t̪a d͡ʑan̪in̪a
আমার সম্পর্কের ৪ বছর হতে চলল,বরিশাল মোর সম্পর্কের ৪ বছর হইলে বইললা,bɐɾɔhɐl moɾ ʃɔmpoɾkeɾ pɔ bɔcʰoɾ ho͡ɪ̯le bo͡ɪ̯llɐ,amarɔ s̪ɔmpɔrkerɔ ৪ bɔt͡ɕʰɔrɔ hɔt̪e t͡ɕɔl̪ɔl̪ɔ
ছেলে আর কেউ না আমারই খালাতো ভাই ,বরিশাল পোলা আর কেউ না মোর খালতো ভাই,bɐɾɪhɐl polɐ ɐɾ ke͡u̯ nɐ moɾ kʰɐlɔt̪o bʱɐ͡ɪ̯,t͡ɕʰel̪e arɔ keu n̪a amari kʰal̪at̪o b̤ai 
উনি দেশের বাহিরে থাকে খুব ঘন ঘন আসা যাওয়া করত,বরিশাল হ্যায় দেশের বাইরে থাহে খুব ঘন ঘন আওয়া যাওয়া করতে,bɐɾɔhɐl hɛe̯ d̪eʃeɾ bɐ͡ɪ̯ɾe t̪ʰɐhe kʰub gʱɔno gʱɔno ɐ͡o̯ʷɐ ɟɐ͡o̯ʷɐ koɾt̪e,un̪i d̪eɕerɔ bahire t̪ʰake kʰubɔ ̤ɡ̤ɔn̪ɔ ̤ɡ̤ɔn̪ɔ as̪a d͡zaoe̯a kɔrɔt̪ɔ
তাই সম্পর্কটা বেশ ভালই ছিল,বরিশাল হেইতে সম্পর্কডা ম্যালা ভালোই আল্লেহ,bɐɾɔhɐl he͡ɪ̯t̪e ʃɔmpoɾkodɐ mɛlɐ bʱɐlo͡ɪ̯ ɐlleh,t̪ai s̪ɔmpɔrkɔta beɕɔ b̤al̪i t͡ɕʰil̪
উনি দেশে আসলে আমাকে এয়ার্পোটে যাইতে হইত,বরিশাল হ্যায় দেশে আইলে মোর এয়ারপোর্টে যাইতে হইতে,bɐɾɔhɐl hɛe̯ d̪eʃe ɐ͡ɪ̯le moɾ eʲɐɾpoɾte ɟɐ͡ɪ̯t̪e ho͡ɪ̯t̪e,un̪i d̪eɕe as̪l̪e amake ee̯arpote d͡zait̪e hit̪
এরপর সে আরেকটা ফ্লাইটে করে বাসায় যাইত,বরিশাল হেইয়ার পর হ্যায় আরডা ফেলাইটে কইররা বাড়ি যাইতে,bɐɾɔhɐl he͡ɪ̯ʲɐɾ pɔɾ hɛe̯ ɐɾɔdɐ pʰelɐ͡ɪ̯te ko͡ɪ̯ɾɾɐ bɐɽɪ ɟɐ͡ɪ̯t̪e,erɔpɔrɔ s̪e arekta ɸl̪aite kɔre bas̪ae̯ɔ d͡zait̪
আমার সাথে সে আগে দেখা করত,বরিশাল মোর লগে হ্যায় আগে দ্যাহা করতে,bɐɾɔhɐl moɾ lɔge hɛe̯ ɐge d̪ɛhɐ koɾt̪e,amarɔ s̪at̪ʰe s̪e aɡe d̪ekʰa kɔrɔt̪ɔ
উনি শুধুমাত্র আমার সাথে দেখা করার জন্য দেশে আসছে,বরিশাল হ্যায় খালি মোর লগে দ্যাহা করার লইজ্ঞা দেশে আইছে,bɐɾɔhɐl hɛe̯ kʰɐlɪ moɾ lɔge d̪ɛhɐ kɔɾɐɾ lo͡ɪ̯ggɐ d̪eʃe ɐ͡ɪ̯cʰe,un̪i ɕud̪̤umat̪rɔ amarɔ s̪at̪ʰe d̪ekʰa kɔrarɔ d͡ʑɔn̪d͡zɔ d̪eɕe as̪t͡ɕʰe
সে তাঁর বাসায়ও যায়নি,বরিশাল হ্যায় হ্যার বাড়িও যায়নাই,bɐɾɔhɐl hɛe̯ hɛɾ bɐɽɪ͡o̯ ɟɐʲnɐ͡ɪ̯,s̪e t̪ɔ̃rɔ bas̪ae̯o d͡zae̯n̪i
উনার কাজ বাদে যেইটুকু সময় থাকত আমার সাথে কথা বলতো ,বরিশাল হ্যার কাম থুইয়া যেইডু সময় থাকতে মোর লগে কথা কইতে, bɐɾɔhɐl hɛɾ kɐm t̪ʰu͡ɪ̯ʲɐ ɟe͡ɪ̯du ʃɔmɔe̯ t̪ʰɐkt̪e moɾ lɔge kɔt̪ʰɐ ko͡ɪ̯t̪e,un̪arɔ kad͡ʑɔ bad̪e d͡zeituku s̪ɔme̯ɔ t̪ʰakɔt̪ɔ amarɔ s̪at̪ʰe kɔt̪ʰa bɔl̪ɔt̪o 
আমি তাঁর সাথে সারারাত জেগে ফোনে কথা বলতাম,বরিশাল মুই হ্যার লগে হারারাইত জাইজ্ঞা ফোনে কথা কইতাম, bɐɾɪʃɐl mu͡ɪ̯ hɛɾ lɔge hɐɾɐɾɐ͡ɪ̯t̪o ɟɐ͡ɪ̯ggɐ pʰone kɔt̪ʰɐ ko͡ɪ̯t̪ɐm,ami t̪ɔ̃rɔ s̪at̪ʰe s̪ararat̪ɔ d͡ʑeɡe ɸon̪e kɔt̪ʰa bɔl̪ɔt̪am
ডিসেম্বর মাসে সে তার পরিবারকে জানায় আমার কথা,বরিশাল ডিসম্বর মাসে হ্যায় হ্যার পরিবাররে জানায় মোর কথা,bɐɾɔhɐl dɪʃɔmbɔɾ mɐʃe hɛe̯ hɛɾ poɾɪbɐɾɾe ɟɐnɐe̯ moɾ kɔt̪ʰɐ,dis̪embɔrɔ mas̪e s̪e t̪arɔ pɔribarke d͡ʑan̪ae̯ɔ amarɔ kɔt̪ʰa
তার পরিবার কোনোমতেই এই বিয়েতে রাজি না,বরিশাল হ্যার পরিবার মোডেও এই বিয়ায় রাজি না,bɐɾɔhɐl hɛɾ poɾɪbɐɾ mode͡o̯ e͡ɪ̯ bɪʲɐe̯ ɾɐɟɪ nɐ,t̪arɔ pɔribarɔ kon̪omt̪ei ei bie̯et̪e rad͡ʑi n̪a
এরপর সে আমার সাথে যোগাযোগ রাখেনি,বরিশাল হেইয়ার পর হ্যায় মোর লগে যোগাযোগ রাহে নাই,bɐɾɔhɐl he͡ɪ̯ʲɐɾ pɔɾ hɛe̯ moɾ lɔge ɟogɐɟog ɾɐhe nɐ͡ɪ̯,erɔpɔrɔ s̪e amarɔ s̪at̪ʰe d͡zoɡad͡zoɡɔ rakʰen̪i
এইটাই আমার সাথে তার শেষ কথা,বরিশাল এইডাই হ্যার লগে মোর শ্যাষ কথা,bɐɾɔhɐl e͡ɪ̯dɐ͡ɪ̯ hɛɾ lɔge moɾ ʃɛʃ kɔt̪ʰɐ,eitai amarɔ s̪at̪ʰe t̪arɔ ɕeʂɔ kɔt̪ʰa
আমাকে ব্লক করে দেয় সবখান থেকেই,বরিশাল মোরে বোলোক কইররা দেয় হগলখানে গোনে,bɐɾɔhɐl moɾe bolok ko͡ɪ̯ɾɾɐ d̪ee̯ hɔgolkʰɐne gone,amake bl̪ɔkɔ kɔre d̪ee̯ɔ s̪ɔbɔkʰan̪ɔ t̪ʰekei
আমি নিজে অনেক অসুস্থ,বরিশাল মুই নিজে বেমালা অসুস্থ,bɐɾɔhɐl mu͡ɪ̯ nɪɟe bemɐlɐ ɔʃust̪ʰo,ami n̪id͡ʑe on̪ekɔ os̪us̪t̪ʰɔ
আমি বিগত ৬ মাস রাতে ঘুমাতে পারি না,বরিশাল মুই গ্যাছে ৬ মাস রাইতে ঘুমাইতে পারিনা,bɐɾɔhɐl mu͡ɪ̯ gɛcʰe bo mɐʃ ɾɐ͡ɪ̯t̪e gʱumɐ͡ɪ̯t̪e pɐɾɪnɐ,ami biɡɔt̪ɔ ৬ mas̪ɔ rat̪e ̤ɡ̤umat̪e pari n̪a
আমি বেশ কিছুদিন আগেই জানতে পারি আমার বড় বোন পরোকিয়ায় লিপ্ত,বরিশাল মুই ম্যালা দিন আগেই জানতে পারছি মোর বুইন পরকিয়ায় জড়াইছে,bɐɾɔhɐl mu͡ɪ̯ mɛlɐ d̪ɪn ɐge͡ɪ̯ ɟɐnt̪e pɐɾcʰɪ moɾ bu͡ɪ̯n pɔɾkɪʲɐe̯ ɟɔɽɐ͡ɪ̯cʰe,ami beɕɔ kit͡ɕʰud̪in̪ɔ aɡei d͡ʑan̪t̪e pari amarɔ bɔɽɔ bon̪ɔ pɔrokie̯ae̯ɔ l̪ipt̪ɔ
তার অফিসের বিবাহিত এক লোকের সাথে,বরিশাল হ্যার অফিসের বিয়াইত্যা এউক্কা ব্যাডার লগে, bɐɾɔhɐl hɛɾ ɔpʰɪseɾ bɪʲɐ͡ɪ̯t̪t̪ɐ e͡u̯kkɐ bɛdɐɾ lɔge,t̪arɔ oɸis̪erɔ bibahit̪ɔ ekɔ l̪okerɔ s̪at̪ʰe
আমার বোন অবিবাহিত,বরিশাল মোর বুই আবিয়াইত্যা,bɐɾɔhɐl moɾ bu͡ɪ̯ ɐbɪʲɐ͡ɪ̯t̪t̪ɐ,amarɔ bon̪ɔ obibahit̪
আমার বোনের কাজ কথা অনেক দিন ধরেই সন্দেহজনক মনে হওয়ায় আমি তাকে নজরে রাখছিলাম,বরিশাল মোর বুইনের কাম কথা বেমালা দিন ধইররাই সন্দেহজনক মনে হওয়ার লইজ্ঞা মুই হ্যারে নজরে রাখতেয়াছেলাম,bɐɾʃɐl moɾ bu͡ɪ̯neɾ kɐm kɔt̪ʰɐ bemɐlɐ d̪ɪn d̪ʱo͡ɪ̯ɾɾɐ͡ɪ̯ ʃɔnd̪ehɟɔnok mone hoʷɐɾ lo͡ɪ̯,amarɔ bon̪erɔ kad͡ʑɔ kɔt̪ʰa on̪ekɔ d̪in̪ɔ d̪̤ɔrei s̪ɔn̪d̪ehɔd͡ʑɔn̪ɔkɔ mɔn̪e hoe̯ae̯ɔ ami t̪ake n̪ɔd͡ʑɔre rakʰt͡ɕʰil̪am
আমি বিশ্বাস করতে পারছিলাম না আমার বোন এই কাজ করবে,বরিশাল মুই বিশ্বাস করতে পারতেয়াছেলাম না মোর বুইন এই কাম করবে,bɐɾʃɐl mu͡ɪ̯ bɪʃʃɐʃ koɾt̪e pɐɾt̪eʲɐcʰelɐm nɐ moɾ bu͡ɪ̯n e͡ɪ̯ kɐm koɾbe,ami biɕbas̪ɔ kɔrɔt̪e part͡ɕʰil̪amɔ n̪a amarɔ bon̪ɔ ei kad͡ʑɔ kɔrɔbe
সে নানান বাহানায় বাসায় একা থাকতে চাইতো,বরিশাল হ্যায় বিভিন্ন উছিলায় বাড়ি একলা থাকতে চাইতে,bɐɾɔhɐl hɛe̯ bɪbʱɪnno ucʰɪlɐe̯ bɐɽɪ ɛklɐ t̪ʰɐkt̪e cɐ͡ɪ̯t̪e,s̪e n̪an̪an̪ɔ bahan̪ae̯ɔ bas̪ae̯ɔ eka t̪ʰakt̪e t͡ɕait̪o
বাসায় আমি ছাড়া কেও কিছু জানে না,বরিশাল বাড়িতে মুই ছাড়া কেউ কিছু জানে না,bɐɽɪt̪e mu͡ɪ̯ cʰɐɽɐ ke͡u̯ kɪcʰu ɟɐne nɐ,bas̪ae̯ɔ ami t͡ɕʰaɽa keo kit͡ɕʰu d͡ʑan̪e n̪a
আমার বাবা বেচে নেই,বরিশাল মোর আব্বা বাইচ্চা নাই,bɐɾɔhɐl moɾ ɐbbɐ bɐ͡ɪ̯ccɐ nɐ͡ɪ̯,amarɔ baba bet͡ɕe n̪ei
সমাজে সবাই আমাদের অনেক সম্মান দিয়ে চলে,বরিশাল সমাজে বেবাকে মোগো বেমালা সম্মান দিয়া চলে,bɐɾɔhɐl ʃɔmɐɟe bebɐke mogo bemɐlɐ ʃɔmmɐn d̪ɪʲɐ cɔle,s̪ɔmad͡ʑe s̪ɔbai amad̪erɔ on̪ekɔ s̪ɔmman̪ɔ d̪ie̯e t͡ɕɔl̪e
আমার বোন কেন এই পথে পা বাড়ালো জানাজানি হলে কিভাবে মুখ দেখাবো সেই চিন্তায় ঘুমাতে পারছি না,বরিশাল মোর বুইন কির লইজ্ঞা এই দিকে পাও বাড়াইছে জানাজানি হইলে ক্যামনে মুখ দ্যাহামু হেই চিন্তায় ঘুমাইতে পারতেয়াছি না,bɐɾɔʃɐl moɾ bu͡ɪ̯n kɪɾ lo͡ɪ̯ggɐ e͡ɪ̯ d̪ɪke pɐ͡o̯ bɐɽɐ͡ɪ̯cʰe ɟɐnɐɟɐnɪ ho͡ɪ̯le kɛmone mu,amarɔ bon̪ɔ ken̪ɔ ei pɔt̪ʰe pa baɽal̪o d͡ʑan̪ad͡ʑan̪i hɔl̪e kib̤abe mukʰɔ d̪ekʰabo s̪ei t͡ɕin̪t̪ae̯ɔ ̤ɡ̤umat̪e part͡ɕʰi n̪a
বাসায় কাকে জানাবো কিভাবে জানাবো বুঝতেছিনা,বরিশাল বাড়ি কারে জানামু ক্যামনে জানামু বোঝতেয়াছি না,bɐɽɪ kɐɾe ɟɐnɐmu kɛmone ɟɐnɐmu boɟʱot̪eʲɐcʰɪ nɐ,bas̪ae̯ɔ kake d͡ʑan̪abo kib̤abe d͡ʑan̪abo bud͡ʑ̤t̪et͡ɕʰin̪a
আমি আমার বোনের চেয়ে অনেক বছরের ছোট,বরিশাল মুই মোর বুইনের চাইয়া ম্যালা বছরের ছোডো,bɐɾɔhɐl mu͡ɪ̯ moɾ bu͡ɪ̯neɾ cɐ͡ɪ̯ʲɐ mɛlɐ bɔcʰoɾeɾ cʰodo,ami amarɔ bon̪erɔ t͡ɕee̯e on̪ekɔ bɔt͡ɕʰɔrerɔ t͡ɕʰot
আমার বোনকে কিভাবে এই পথ থেকে সরিয়ে আনবো কিছুই বুঝতে পারছি না,বরিশাল মোর বুইনরে ক্যামনে এই রাস্তা গোনে সরাইয়া আনমু কিছুই বোঝতে পারতেয়াছি না,bɐɾɔhɐl moɾ bu͡ɪ̯nɾe kɛmone e͡ɪ̯ ɾɐst̪ɐ gone ʃɔɾɐ͡ɪ̯ʲɐ ɐnmu kɪcʰu͡ɪ̯ boɟʱot̪e pɐɾt̪eʲɐ,amarɔ bon̪ke kib̤abe ei pɔt̪ʰɔ t̪ʰeke s̪ɔrie̯e an̪bo kit͡ɕʰui bud͡ʑ̤t̪e part͡ɕʰi n̪a
বাসায় ভয়ে বলতে পারছি না,বরিশাল বাড়ি ডরে কইতে পারতেয়াছি না,bɐɽɪ doɾe ko͡ɪ̯t̪e pɐɾt̪eʲɐcʰɪ nɐ,bas̪ae̯ɔ b̤e̯e bɔl̪ɔt̪e part͡ɕʰi n̪a
যদি আমি জেনে গেছি শুনে আমার ক্ষতি করার চেষ্টা করে,বরিশাল যদি মুই জাইননা গেছি হুইননা মোর ক্ষেতি করার চেষ্টা করে,bɐɾʃɐl ɟod̪ɪ mu͡ɪ̯ ɟɐ͡ɪ̯nnɐ gecʰɪ hu͡ɪ̯nnɐ moɾ kʰet̪ɪ kɔɾɐɾ ceʃtɐ koɾe,d͡zɔd̪i ami d͡ʑen̪e ɡet͡ɕʰi ɕun̪e amarɔ kʂɔt̪i kɔrarɔ t͡ɕeʂta kɔre
ঐ লোক যদি আমার বোনের কোনো ক্ষতি করে,বরিশাল অই ব্যাডায় যদি মোর বুইনের কোন ক্ষেতি করে,bɐɾɔhɐl ɔ͡ɪ̯ bɛdɐe̯ ɟod̪ɪ moɾ bu͡ɪ̯neɾ kon kʰet̪ɪ koɾe,oj l̪okɔ d͡zɔd̪i amarɔ bon̪erɔ kon̪o kʂɔt̪i kɔre
কি করা উচিত এমন পরিস্থিতিতে,বরিশাল কি করার উচিত এরহম অবস্থায়,bɐɾɔhɐl kɪ kɔɾɐɾ ucɪt̪ eɾohɔm ɔbost̪ʰɐe̯,ki kɔra ut͡ɕit̪ɔ emɔn̪ɔ pɔris̪t̪ʰit̪it̪e
আমার মনে হচ্ছে আমি জেনে গেছি শুনে ওরা আমাকে খুন করতেও দুইবার ভাববে না,বরিশাল মোর মনে হইতেয়াছে মুই জাইননা গেছি হুইননা অরা মোরে খুন করতেও দুইফির ভাববে না,bɐɾɔhɐl moɾ mone ho͡ɪ̯t̪eʲɐcʰe mu͡ɪ̯ ɟɐ͡ɪ̯nnɐ gecʰɪ hu͡ɪ̯nnɐ ɔɾɐ moɾe kʰun koɾt̪e͡o̯ d̪u,amarɔ mɔn̪e hɔt͡ɕt͡ɕʰe ami d͡ʑen̪e ɡet͡ɕʰi ɕun̪e ora amake kʰun̪ɔ kɔrɔt̪eo d̪uibarɔ b̤abbe n̪a
এতো এতো সংসারের ঝামেলা দেখে পোস্ট করা,বরিশাল এতোডি সংসারে গ্যাঞ্জাম দেইকখা পোস্ট করা,bɐɾɔhɐl et̪odɪ ʃɔŋʃɐɾe gɛnɟɐm d̪e͡ɪ̯kkʰɐ post kɔɾɐ,et̪o et̪o s̪ɔŋs̪arerɔ d͡ʑ̤amel̪a d̪ekʰe pos̪tɔ kɔra
সন্ধ্যায় আমার মা এসে আমাকে অভিযোগ দিলো আমার বাবার সাথে ঝগড়া হয়েছে আবার,বরিশাল সন্ধ্যাইয় মোর মায় আইয়া মোরে বিচার দেছে মোর আব্বার লগে কাইজ্জা বাজছে আবার,bɐɾɔhɐl ʃond̪ʱɐ͡ɪ̯ʲo moɾ mɐe̯ ɐ͡ɪ̯ʲɐ moɾe bɪcɐɾ d̪ecʰe moɾ ɐbbɐɾ lɔge kɐ͡ɪ̯ɟɟɐ bɐɟcʰ,s̪ɔn̪d̪̤d͡zae̯ɔ amarɔ ma es̪e amake ob̤id͡zoɡɔ d̪il̪o amarɔ babarɔ s̪at̪ʰe d͡ʑ̤ɔɡɔɽa he̯et͡ɕʰe abar
আগে পরের হিসাব বাদ আজকে ঝগড়ার বিষয় আব্বু বিদেশে থাকে,বরিশাল আগে পরের হিসাব বাদ আইজগো কাইজ্জার বিষয় আব্বা বিদেশে থাহে,bɐɾɔhɐl ɐge pɔɾeɾ hɪʃɐb bɐd̪ ɐ͡ɪ̯ɟgo kɐ͡ɪ̯ɟɟɐɾ bɪʃɔe̯ ɐbbɐ bɪd̪eʃe t̪ʰɐhe,aɡe pɔrerɔ his̪abɔ bad̪ɔ ad͡ʑke d͡ʑ̤ɔɡɔɽarɔ biʂe̯ɔ abbu bid̪eɕe t̪ʰake
সে সারাদিন কত কষ্ট করে কাজ করে,বরিশাল হ্যায় হারাদিন কত কষ্ট কইররা কাম করে,bɐɾɔʃɐl hɛe̯ hɐɾɐd̪ɪn kɔt̪o koʃto ko͡ɪ̯ɾɾɐ kɐm koɾe,s̪e s̪arad̪in̪ɔ kɔt̪ɔ kɔʂtɔ kɔre kad͡ʑɔ kɔre
এক বেলা খাওয়ার সময় পায় এসব আম্মু কে বলছে,বরিশাল এউক্কা বেলা খাওনের সময় পাউ হেইয়া মায়রে কইছে, bɐɾɔhɐl ɛ͡u̯kkɐ belɐ kʰɐ͡o̯neɾ ʃɔmɔe̯ pɐ͡u̯ he͡ɪ̯ʲɐ mɐʲɾe ko͡ɪ̯cʰe,ekɔ bel̪a kʰaoe̯arɔ s̪ɔme̯ɔ pae̯ɔ es̪ɔbɔ ammu ke bɔl̪ɔt͡ɕʰe
আম্মু তখন উলটে বলছে আমি ও সারাদিন অনেক কাজ করি,বরিশাল মায় তহন উলডা কইছে মুইও হারাদিন বেমালা কাম করি,bɐɾɔhɐl mɐe̯ t̪ɔhon uldɐ ko͡ɪ̯cʰe mu͡ɪ̯o hɐɾɐd̪ɪn bemɐlɐ kɐm koɾɪ,ammu t̪ɔkʰɔn̪ɔ ul̪te bɔl̪ɔt͡ɕʰe ami o s̪arad̪in̪ɔ on̪ekɔ kad͡ʑɔ kɔri
গত কাল না খেয়ে রোজা ছিলাম,বরিশাল গ্যাছে কাইল না খাইয়া রোজা আল্লাহম,bɐɾɔhɐl gɛcʰe kɐ͡ɪ̯l nɐ kʰɐ͡ɪ̯ʲɐ ɾoɟɐ ɐllɐhom,ɡɔt̪ɔ kal̪ɔ n̪a kʰee̯e rod͡ʑa t͡ɕʰil̪am
এটা শুনে আব্বু রেগে ফোন কেটে দিছে,বরিশাল এইডা হুইন্না আব্বায় চেইত্যা ফোন কাইট্টা দেছে, bɐɾɪʃɐl e͡ɪ̯dɐ hu͡ɪ̯nnɐ ɐbbɐe̯ ce͡ɪ̯t̪t̪ɐ pʰon kɐ͡ɪ̯ttɐ d̪ecʰe,eta ɕun̪e abbu reɡe ɸon̪ɔ kete d̪it͡ɕʰe
আমি আম্মু কে বললাম আব্বু শুনতে চাইছে একটু সান্ত্বনা ,বরিশাল মুই মায়রে কইলাম আব্বা হোনতে চাইছে এট্টুহানে সান্ত্বনা,bɐɾɔhɐl mu͡ɪ̯ mɐʲɾe ko͡ɪ̯lɐm ɐbbɐ hont̪e cɐ͡ɪ̯cʰe ettuhɐne ʃɐnt̪onɐ,ami ammu ke bɔl̪ɔl̪amɔ abbu ɕun̪t̪e t͡ɕait͡ɕʰe ektu s̪an̪t̪bɔn̪a 
আমিও বুঝি তুমি অনেক কষ্ট করো,বরিশাল মুইও বুঝি তুমি বেমালা কষ্ট কর,bɐɾɔhɐl mu͡ɪ̯o buɟʱɪ t̪umɪ bemɐlɐ koʃto kɔɾ,amio bud͡ʑ̤i t̪umi on̪ekɔ kɔʂtɔ kɔro
আম্মুর কথা কয়দিন আগে আমি তাকে একটা কষ্টের কথা বলছি,বরিশাল মায়ের কথা কয়ডাদিন আগেই মুই হ্যারে এউক্কা কষ্টের কথা কইছি,bɐɾʃɐl mɐʲeɾ kɔt̪ʰɐ kɔʲdɐd̪ɪn ɐge͡ɪ̯ mu͡ɪ̯ hɛɾe ɛ͡u̯kkɐ koʃteɾ kɔt̪ʰɐ ko͡ɪ̯cʰɪ,ammurɔ kɔt̪ʰa ke̯ɔd̪in̪ɔ aɡe ami t̪ake ekta kɔʂterɔ kɔt̪ʰa bɔl̪ɔt͡ɕʰi
সে আমার সাথে কি করলো আমাকে ও তাই করতে হবে,বরিশাল হ্যায় মোর লগে কি করলো মোরও হেইয়া করতে হইবে,bɐɾɔhɐl hɛe̯ moɾ lɔge kɪ koɾlo moɾo he͡ɪ̯ʲɐ koɾt̪e ho͡ɪ̯be,s̪e amarɔ s̪at̪ʰe ki kɔrɔl̪o amake o t̪ai kɔrɔt̪e hɔbe
এমন মনোভাব নিয়ে সংসারে কখনো সুখ আসে না,বরিশাল এরহম মন লইয়া সংসারে কহনো সুখ আয় না,bɐɾɔhɐl eɾohɔm mon lɔ͡ɪ̯ʲɐ ʃɔŋʃɐɾe kɔhono ʃukʰ ɐe̯ nɐ,emɔn̪ɔ mɔn̪ob̤abɔ n̪ie̯e s̪ɔŋs̪are kɔkʰɔn̪o s̪ukʰɔ as̪e n̪a
আমার মার কাছে আমার জামাই খুব ভাল,বরিশাল মোর মায়ের দ্গারে মোর জামাই বেমালা ভালো,bɐɾɔhɐl moɾ mɐʲeɾ d̪ɛɾe moɾ ɟɐmɐ͡ɪ̯ bemɐlɐ bʱɐlo,amarɔ marɔ kat͡ɕʰe amarɔ d͡ʑamai kʰubɔ b̤al̪
এক কথায় সোনার টুকরো স্বামী আমার,বরিশাল এক কথায় সোনার টুকরা জামাই মোর,bɐɾɔhɐl ɛk kɔt̪ʰɐe̯ ʃonɐɾ tukɾɐ ɟɐmɐ͡ɪ̯ moɾ,ekɔ kɔt̪ʰae̯ɔ s̪on̪arɔ tukro s̪bami amar
