regional_text,bangla_speech,region_name,combined,ipa_output
মুই এউক্কা মুরহার ছাও পালি,আমি একটি মুরগির বাচ্চা পালি,Barishal ,Barishal  মুই এউক্কা মুরহার ছাও পালি,bɐɾɪʃɐl  mu͡ɪ̯ e͡u̯kkɐ muɾhɐɾ cʰɐ͡o̯ pɐlɪ
এউক্কা বিলই ছাও পালার বেমালা ইচ্ছা মোর,একটি বিড়াল ছানা পালার খুব ইচ্ছা আমার,Barishal ,Barishal  এউক্কা বিলই ছাও পালার বেমালা ইচ্ছা মোর,bɐɾɔhɐl  ɛ͡u̯kkɐ bɪlɪ cʰɐ͡o̯ pɐlɐɾ bemɐlɐ ɪccʰɐ moɾ
মুই হাতোর কাটমু না,আমি সাঁতার কাটবো না,Barishal ,Barishal  মুই হাতোর কাটমু না,bɐɾɔhɐl  mu͡ɪ̯ hɐt̪oɾ kɐtmu nɐ
তুমি এউক্কা গোঙ্গা মাইয়া।,তুমি একটা বোকা মেয়ে,Barishal ,Barishal  তুমি এউক্কা গোঙ্গা মাইয়া।,bɐɾɔhɐl  t̪umɪ ɛ͡u̯kkɐ goŋgɐ mɐ͡ɪ̯ʲɐ।
বেবাকডি হাইত্নায় বইছে,সবাই ড্রয়িংরুমে বসছে,Barishal ,Barishal  বেবাকডি হাইত্নায় বইছে,bɐɾɔhɐl  bebɐkdɪ hɐ͡ɪ̯t̪nɐe̯ bo͡ɪ̯cʰe
উগোইরডা ময়লা হইয়া রইছে।,স্টোররুমটি নোংরা হয়ে আছে,Barishal ,Barishal  উগোইরডা ময়লা হইয়া রইছে।,bɐɾɔhɐl  ugo͡ɪ̯ɾdɐ mɔʲlɐ ho͡ɪ̯ʲɐ ɾo͡ɪ̯cʰe।
খাডাল গুলা মার্বেল পাথর দিয়া বানাইন্যা,ফ্লোর গুলি মার্বেল পাথর দিয়ে বানানো,Barishal ,Barishal  খাডাল গুলা মার্বেল পাথর দিয়া বানাইন্যা,bɐɾɔhɐl  kʰɐdɐl gulɐ mɐɾbel pɐt̪ʰoɾ d̪ɪʲɐ bɐnɐ͡ɪ̯nnɐ
গেরামের মানে লাকড়ির চুলা ব্যবহার করে,গ্রামের মানুষরা লাকড়ির চুলা ব্যবহার করে,Barishal ,Barishal  গেরামের মানে লাকড়ির চুলা ব্যবহার করে,bɐɾɐl  geɾɐmeɾ mɐne lɐkɽɪɾ culɐ bɛbohɐɾ koɾe
মুই দুহারে হুদা বাইগুন শালুনের হুররা দিয়া ভাত খাইছি,আমি দুপুরে শুধু বেগুন তরকারির ঝোল দিয়ে ভাত খেয়েছি,Barishal ,Barishal  মুই দুহারে হুদা বাইগুন শালুনের হুররা দিয়া ভাত খাইছি,bɐɾɔhɐl  mu͡ɪ̯ d̪uhɐɾe hud̪ɐ bɐ͡ɪ̯gun ʃɐluneɾ huɾɾɐ d̪ɪʲɐ bʱɐt̪ kʰɐ͡ɪ̯cʰɪ
কদু দিয়া আর ইছা মাছের হুররা মোর বেমালা প্রিয় শালুন,লাউ দিয়ে চিংড়ি মাছের ঝোল আমার খুব প্রিয় তরকারি,Barishal ,Barishal  কদু দিয়া আর ইছা মাছের হুররা মোর বেমালা প্রিয় শালুন,bɐɾɔhɐl  kod̪u d̪ɪʲɐ ɐɾ ɪcʰɐ mɐcʰeɾ huɾɾɐ moɾ bemɐlɐ pɾɪʲo ʃɐlun
গরমের দিনে নাওয়া ছাড়া এউক্কা দিনও টেহা কঠিন,গরমের দিনে গোসল করা ছাড়া একটি দিনও  টিকা মুশকিল ,Barishal ,Barishal  গরমের দিনে নাওয়া ছাড়া এউক্কা দিনও টেহা কঠিন,bɐɾɔmeɾ d̪ɪne nɐ͡o̯ʷɐ cʰɐɽɐ ɛ͡u̯kkɐ d̪ɪno tehɐ kotʰɪn
মুই গেরামের বাড়িতে গেলে পুহুইরে নাইতে যাই,আমি গ্রামের বাড়ীতে গেলে পুকুরে গোসল করি,Barishal ,Barishal  মুই গেরামের বাড়িতে গেলে পুহুইরে নাইতে যাই,bɐɾɔhɐl  mu͡ɪ̯ geɾɐmeɾ bɐɽɪt̪e gele puhu͡ɪ̯ɾe nɐ͡ɪ̯t̪e ɟɐ͡ɪ̯
আমনেরে যদি জিবরায় পানি আইন্যা দেবে এরহম এউক্কা ফলের নাম কইতে কওয়া হয় হ্যালে আমনের মনে ট্যাঙ্গার নাম আইবেই,আপনাকে যদি জিভে পানি এনে দেবে এমন একটি ফলের নাম বলতে বলা হয় তাহলে আপনার মনে তেঁতুলের নাম আসবেই,Barishal ,Barishal  আমনেরে যদি জিবরায় পানি আইন্যা দেবে এরহম এউক্কা ফলের নাম কইতে কওয়া হয় হ্যালে আমনের মনে ট্যাঙ্গার নাম আইবেই,bɐɾʃɐl  ɐmoneɾe ɟod̪ɪ ɟɪbɾɐe̯ pɐnɪ ɐ͡ɪ̯nnɐ d̪ebe eɾohɔm e͡u̯kkɐ pʰɔleɾ nɐm ko͡ɪ̯t̪e koʷɐ h
ল্যাদাকালে বাপ মায় ট্যাঙ্গা খাইতে মানা করে নাই এরহম কাউরে মনে হয়না খুঁইজ্জা পাওয়া যাইবে,ছোটবেলায় বাবা মা তেতুল খেতে নিষেধ করে নাই এমন কাওকে মনে হয় না খুঁজে পাওয়া যাবে,Barishal ,Barishal  ল্যাদাকালে বাপ মায় ট্যাঙ্গা খাইতে মানা করে নাই এরহম কাউরে মনে হয়না খুঁইজ্জা পাওয়া যাইবে,bɐɾɔhɐ  lɛd̪ɐkɐle bɐp mɐe̯ tɛŋgɐ kʰɐ͡ɪ̯t̪e mɐnɐ koɾe nɐ͡ɪ̯ eɾohɔm kɐ͡u̯ɾe mone hɔʲnɐ kʰũ
ট্যাঙ্গা খাইলে বুদ্ধি কইম্মা যায়,তেতুল খেলে বুদ্ধি কমে যায়,Barishal ,Barishal  ট্যাঙ্গা খাইলে বুদ্ধি কইম্মা যায়,bɐɾɔʃɐl  tɛŋgɐ kʰɐ͡ɪ̯le bud̪d̪ʱɪ ko͡ɪ̯mmɐ ɟɐe̯
ট্যাঙ্গা লইয়া খালি মোগো দেশে না হারা উপমহাদেশেই বেমালা ভুল ধারণা আছে,তেতুল নিয়ে শুধুমাত্র আমাদের দেশে নয় সারা উপমহাদেশেই প্রচুর ভুল ধারনা আছে,Barishal ,Barishal  ট্যাঙ্গা লইয়া খালি মোগো দেশে না হারা উপমহাদেশেই বেমালা ভুল ধারণা আছে,bɐɾɔhɐ  tɛŋgɐ lɔ͡ɪ̯ʲɐ kʰɐlɪ mogo d̪eʃe nɐ hɐɾɐ upomɔhɐd̪eʃe͡ɪ̯ bemɐlɐ bʱul d̪ʱɐɾonɐ ɐcʰe
এইডা মোর বাড়ির উডান,এটা আমাদের বাড়ির উঠান,Barishal ,Barishal  এইডা মোর বাড়ির উডান,bɐɾɔhɐl  e͡ɪ̯dɐ moɾ bɐɽɪɾ udɐn
ছোডো গেদুরা গেরামের বাড়ির উডানে খেলতেয়াছে,ছোটো বাচ্চারা গ্রামের বাড়ীর উঠানে খেলছে,Barishal ,Barishal  ছোডো গেদুরা গেরামের বাড়ির উডানে খেলতেয়াছে,bɐɾɔhɐl  cʰodo ged̪uɾɐ geɾɐmeɾ bɐɽɪɾ udɐne kʰelt̪eʲɐcʰe
এই গেদুডা বেমালা অসুস্থ,এই শিশুটি অনেক অসুস্থ,Barishal ,Barishal  এই গেদুডা বেমালা অসুস্থ,bɐɾɔhɐl  e͡ɪ̯ ged̪udɐ bemɐlɐ ɔʃust̪ʰo
পেরায় দ্যাড় মাস হইয়া গেলেও গেদুডার কোনো অভিভাবক এর খোঁজ পাওয়া যায় নাই,প্রায় দেড় মাস হয়ে গেলেও শিশুটির কোনো অভিভাবকের সন্ধান পাওয়া যায়নি,Barishal ,Barishal  পেরায় দ্যাড় মাস হইয়া গেলেও গেদুডার কোনো অভিভাবক এর খোঁজ পাওয়া যায় নাই,bɐɾɐe̯  peɾɐe̯ d̪ɛɽ mɐʃ ho͡ɪ̯ʲɐ gele͡o̯ ged̪udɐɾ kono obʱɪbʱɐbok eɾ kʰõɟ pɐ͡o̯ʷɐ ɟɐe̯ n
হাসপাতালে কানছে আহত গেদুডা,হাসপাতালে কাঁদছে আহত শিশুটি,Barishal ,Barishal  হাসপাতালে কানছে আহত গেদুডা,bɐɾɔʃɐl  hɐʃpɐt̪ɐle kɐncʰe ɐht̪o ged̪udɐ
বৃষ্টির দিনে কি বারান্দার গাছে পানি দেওয়ার দরকার আছে?,বৃষ্টির দিনে কি বারান্দার গাছে পানি দেওয়ার প্রয়োজন আছে?,Barishal ,Barishal  বৃষ্টির দিনে কি বারান্দার গাছে পানি দেওয়ার দরকার আছে?, bɐɾɪʃtɪɾ d̪ɪne kɪ bɐɾɐnd̪ɐɾ gɐcʰe pɐnɪ d̪e͡o̯ʷɐɾ d̪ɔɾkɐɾ ɐcʰe?
বইশ্যাহইলেও কি গাছে পানি দেতে হইবে?,বৃষ্টি হলেও কি গাছে পানি দিতে হবে?,Barishal ,Barishal  বইশ্যাহইলেও কি গাছে পানি দেতে হইবে?,bɐɾɪʃɐl  bo͡ɪ̯ʃʃɐhɪle͡o̯ kɪ gɐcʰe pɐnɪ d̪et̪e ho͡ɪ̯be?
বেমালা পানি পাইয়া গাছগুলা মইরা যাইবে না তো?,অতিরিক্ত পানি পেয়ে গাছগুলো মরে যাবে না তো?,Barishal ,Barishal  বেমালা পানি পাইয়া গাছগুলা মইরা যাইবে না তো?,bɐɪʃɐl  bemɐlɐ pɐnɪ pɐ͡ɪ̯ʲɐ gɐcʰgulɐ mo͡ɪ̯ɾɐ ɟɐ͡ɪ̯be nɐ t̪o?
"যেদিন বইশ্যা হইছে, হেইদিন বারান্দার গাছে পানি দেওয়ার দরকার নাই","যেদিন বৃষ্টি হয়েছে, সেদিন বারান্দার গাছে পানি দেওয়ার প্রয়োজন নেই",Barishal ,"Barishal  যেদিন বইশ্যা হইছে, হেইদিন বারান্দার গাছে পানি দেওয়ার দরকার নাই","bɐɾɔhɐl  ɟed̪ɪn bo͡ɪ̯ʃʃɐ ho͡ɪ̯cʰe, he͡ɪ̯d̪ɪn bɐɾɐnd̪ɐɾ gɐcʰe pɐnɪ d̪e͡o̯ʷɐɾ d̪ɔɾkɐɾ "
হোয়া এক রহমের ফল,শশা এক প্রকারের ফল,Barishal ,Barishal  হোয়া এক রহমের ফল,bɐɾɔhɐl  hoʷɐ ɛk ɾɔhomeɾ pʰɔl
গরমের সময়ে হোয়া বেমালা পাওয়া যায়,গরমের সময় শশা বেশি পাওয়া যায়,Barishal ,Barishal  গরমের সময়ে হোয়া বেমালা পাওয়া যায়,bɐɾɔmeɾ ʃɔmɔʲe hoʷɐ bemɐlɐ pɐ͡o̯ʷɐ ɟɐe̯
"টমাটুর বাজারে যেই আগুন, সাধারণ মানের ধারে হেইয়া এহন আর নতুন কোনো খবর না","টমেটোর বাজারে যে আগুন, সাধারণ মানুষের কাছে তা এখন আর নতুন কোনো খবর নয়",Barishal ,"Barishal  টমাটুর বাজারে যেই আগুন, সাধারণ মানের ধারে হেইয়া এহন আর নতুন কোনো খবর না","bɐɾɔhɐl  tɔmɐtuɾ bɐɟɐɾe ɟe͡ɪ̯ ɐgun, ʃɐd̪ʱɐɾon mɐneɾ d̪ʱɐɾe he͡ɪ̯ʲɐ ehon ɐɾ not̪un kono kʰ"
এই বাজারেই টমাটু বেইচ্চা কোটিপতি হইয়া গ্যাছে এউক্কা চাসা,এই বাজারেই টমেটো বিক্রি করে কোটিপতি হয়ে গেলেন এক কৃষক,Barishal ,Barishal  এই বাজারেই টমাটু বেইচ্চা কোটিপতি হইয়া গ্যাছে এউক্কা চাসা,bɐɾɔhɐl  e͡ɪ̯ bɐɟɐɾe͡ɪ̯ tɔmɐtu be͡ɪ̯ccɐ kotɪpot̪ɪ ho͡ɪ̯ʲɐ gɛcʰe e͡u̯kkɐ cɐʃɐ
কউররার ত্যাল দিয়া মাছ ভাইজ্জা খামু,সরিষার তেল দিয়ে মাছ ভাজা খাবো,Barishal ,Barishal  কউররার ত্যাল দিয়া মাছ ভাইজ্জা খামু,bɐɾɔhɐl  kuɾɾɐɾ t̪ɛl d̪ɪʲɐ mɐcʰ bʱɐ͡ɪ̯ɟɟɐ kʰɐmu
কউররার ত্যাল রান্দার লইজ্ঞা আর শরীলে মালিশ করার লইজ্ঞা দরকার হয়,"সরিষার তেল রান্নার জন্যে, এবং গায়ে মালিশ করার কাজে ব্যবহার হয়",Barishal ,Barishal  কউররার ত্যাল রান্দার লইজ্ঞা আর শরীলে মালিশ করার লইজ্ঞা দরকার হয়,bɐɾɔʃɐl  kɔ͡u̯ɾɾɐɾ t̪ɛl ɾɐnd̪ɐɾ lo͡ɪ̯ggɐ ɐɾ ʃɔɾɪle mɐlɪʃ kɔɾɐɾ lo͡ɪ̯ggɐ d̪ɔɾkɐɾ h
কউররার ত্যাল অকালে চুল পাহা থামায় আর চুল পড়া কমায়,সরিষার তেল অকালে চুল সাদা হওয়া রোধ করে ও চুল পড়া কমায়,Barishal ,Barishal  কউররার ত্যাল অকালে চুল পাহা থামায় আর চুল পড়া কমায়,bɐɾɔhɐl  kɔ͡u̯ɾɾɐɾ t̪ɛl ɔkɐle cul pɐhɐ t̪ʰɐmɐe̯ ɐɾ cul pɔɽɐ kɔmɐe̯
কেরেস্তাল ত্যালের দিন দিন দাম বাড়তেয়াছে,কেরোসিন তেলের দিন দিন দাম বাড়ছে,Barishal ,Barishal  কেরেস্তাল ত্যালের দিন দিন দাম বাড়তেয়াছে,bɐɽt̪eʲɐcʰe
মোর দুজ্ঞা দিন থেইক্যা ঠাণ্ডা কাশি,আমার দুইদিন ধরে সর্দি কাশি,Barishal ,Barishal  মোর দুজ্ঞা দিন থেইক্যা ঠাণ্ডা কাশি,bɐɾɪʃɐl  moɾ d̪uggɐ d̪ɪn t̪ʰe͡ɪ̯kkɐ tʰɐndɐ kɐʃɪ
এহানে ছ্যাপ হালাইন্না নিষেধ,এখানে থুথু ফেলা নিশেধ,Barishal ,Barishal  এহানে ছ্যাপ হালাইন্না নিষেধ,bɐɾɔhɐl  ehɐne cʰɛp hɐlɐ͡ɪ̯nnɐ nɪʃed̪ʱ
ট্যাঙ্গা খাইলে রক্ত পানি হইয়া যায়,তেতুল খেলে রক্ত পানি হয়ে যায়,Barishal ,Barishal  ট্যাঙ্গা খাইলে রক্ত পানি হইয়া যায়,bɐɾɔʃɐl  tɛŋgɐ kʰɐ͡ɪ̯le ɾɔkt̪o pɐnɪ ho͡ɪ̯ʲɐ ɟɐe̯
মুই বাজার গোনে হোবরি কিন্যা আইলাম,আমি বাজার থেকে পেয়ারা কিনে আসলাম,Barishal ,Barishal  মুই বাজার গোনে হোবরি কিন্যা আইলাম,bɐɾɔhɐl  mu͡ɪ̯ bɐɟɐɾ gone hoboɾɪ kɪnnɐ ɐ͡ɪ̯lɐm
